excelStrId,excelHotelName,winnerRecordId,winnerName,winnerScore,loserRecordId,loserName,loserScore,recommendedAction,sourceFile,rowNumber
294290,Margaritaville Island Reserve Resort Riviera Maya,recbFJAPEbikyPMGL,Margaritaville Island Reserve Resort Riviera Maya,90,recaSt4KUw28Hqba6,Margaritaville Island Reserve Riviera Maya,65,Apply Excel to recbFJAPEbikyPMGL; archive or fix duplicate recaSt4KUw28Hqba6,Existing - Mexico.xls,312
290730,Boca de Agua,recWsNf9GLXWAHz94,Boca de Agua,90,recJSZgZxqyVBeCL9,Boca de Agua,80,Apply Excel to recWsNf9GLXWAHz94; archive or fix duplicate recJSZgZxqyVBeCL9,Existing - Mexico.xls,335
306473,Novotel Mexico City Centro Historico,recn40kue7gfX2FH5,Novotel Mexico City Centro Historico,90,rec42oRmm3SsIX0BO,Novotel México City Centro Histórico,80,Apply Excel to recn40kue7gfX2FH5; archive or fix duplicate rec42oRmm3SsIX0BO,Existing - Mexico.xls,349
292778,Hilton Garden Inn Guadalajara Airport,reczeUpJMc6uiCfGw,Hilton Garden Inn Guadalajara Airport,90,recstmPTvHzDCYdCY,Hilton Garden Inn Guadalajara Airport,80,Apply Excel to reczeUpJMc6uiCfGw; archive or fix duplicate recstmPTvHzDCYdCY,Existing - Mexico.xls,372
294119,Impression Isla Mujeres by Secrets,recgiy2VQB0InNEoC,Impression Isla Mujeres by Secrets,90,rec4RYG2WtHWlTQN2,Impression Isla Mujeres by Secrets,80,Apply Excel to recgiy2VQB0InNEoC; archive or fix duplicate rec4RYG2WtHWlTQN2,Existing - Mexico.xls,448
298558,Galeria Plaza Leon,reczAejoXemhHrRBX,Galeria Plaza Leon,90,recl43QIr4P1rpbRd,Galeria Plaza Leon,80,Apply Excel to reczAejoXemhHrRBX; archive or fix duplicate recl43QIr4P1rpbRd,Existing - Mexico.xls,491
299523,Dreams Estrella del Mar Mazatlan Golf Resort & Spa,recbEMEuhJ6d1gbED,Dreams Estrella del Mar Mazatlan Golf Resort & Spa,90,recN0bGU3CzaE2WhT,Dreams Estrella del Mar Mazatlán,80,Apply Excel to recbEMEuhJ6d1gbED; archive or fix duplicate recN0bGU3CzaE2WhT,Existing - Mexico.xls,528
298389,Wyndham Garden Mazatlan Marina,recjoifU7UYVYDZJ9,Wyndham Garden Mazatlan Marina,90,recVCvjmQMgPhL8eh,Wyndham Garden Mazatlan Marina,80,Apply Excel to recjoifU7UYVYDZJ9; archive or fix duplicate recVCvjmQMgPhL8eh,Existing - Mexico.xls,542
286075,Hyatt Regency Mexico City Insurgentes,recugxPizydurFB9Q,Hyatt Regency Mexico City Insurgentes,90,rec51bQK61NFHO4rl,Hyatt Regency Mexico City Insurgentes,80,Apply Excel to recugxPizydurFB9Q; archive or fix duplicate rec51bQK61NFHO4rl,Existing - Mexico.xls,671
298134,Kimpton Virgilio,recv0hUqXSWVmBBaD,Kimpton Virgilio,90,rec7FBbyaR2UiXfzJ,Kimpton Virgilio,80,Apply Excel to recv0hUqXSWVmBBaD; archive or fix duplicate rec7FBbyaR2UiXfzJ,Existing - Mexico.xls,677
