sourceRecordId,rawHotelName,rawCity,rawCountry,rawBrand,rawWebsite,qualityScore,qualityTier,missingFields,route,reason,matchedBrand,matchedFamily,independentLaneEligible,censusMatchConfidence,censusRecommendedAction,matchedCensusName,signalKinds
way/104646167,Barceló Bávaro Beach – Adults only,,Dominican Republic,,https://www.barcelo.com/en-us/barcelo-bavaro-beach/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7389,80,high,missingCity,route_known_chain_not_active,known_chain_domain,Barceló,Barceló,false,high,likely_existing,Barcelo Bavaro Beach Adults Only,known_chain_domain|known_chain_name
way/110955858,Iberostar Selection Bavaro Suites,Punta Cana,Dominican Republic,Iberostar Hotels & Resorts,https://www.iberostar.com/en/hotels/punta-cana/iberostar-selection-bavaro-suites/,100,high,,route_known_chain_not_active,known_chain_domain,Iberostar,Iberostar,false,medium,likely_existing,Iberostar Selection Bavaro Suites,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/110962847,Iberostar Selection Coral Bávaro,Punta Cana,Dominican Republic,Iberostar Hotels & Resorts,https://www.iberostar.com/en/hotels/punta-cana/iberostar-selection-coral-bavaro/,100,high,,route_known_chain_not_active,known_chain_domain,Iberostar,Iberostar,false,high,likely_existing,Iberostar Selection Coral Bavaro,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/127931752,Aventura,La Canela,DO,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/136390467,Iberostar Waves Costa Dorada,Marapica,Dominican Republic,Iberostar Hotels & Resorts,https://www.iberostar.com/en/hotels/puerto-plata/iberostar-waves-costa-dorada/,100,high,,route_known_chain_not_active,known_chain_domain,Iberostar,Iberostar,false,medium,likely_existing,Iberostar Costa Dorada,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/142306645,Hotel Riu Naiboa,Punta Cana,Dominican Republic,RIU,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-naiboa/,100,high,,route_known_chain_not_active,known_chain_domain,RIU,RIU,false,high,likely_existing,RIU Hotel Naiboa,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/142306646,Hotel Riu Palace Punta Cana,Punta Cana,Dominican Republic,RIU,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-palace-punta-cana/,100,high,,route_known_chain_not_active,known_chain_domain,RIU,RIU,false,medium,likely_existing,RIU Palace Punta Cana,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/151713273,Alisei,,Dominican Republic,,https://www.aliseihotelspa.com/,80,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Alisei Hotel Spa,
way/151713281,Lomita Maravilla,,Dominican Republic,,http://www.lomitamaravilla.com,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/151743389,La Residencia del Paseo,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/153864150,Hotel Barceló Santo Domingo,,Dominican Republic,,https://www.barcelo.com/en-us/barcelo-hotels/hotels/dominican-republic/santo-domingo/barcelo-santo-domingo,80,high,missingCity,route_known_chain_not_active,known_chain_domain,Barceló,Barceló,false,medium,likely_existing,Barcelo Santo Domingo,known_chain_domain|known_chain_name
way/164232205,Hodelpa Centro Plaza Hotel,Santiago de los Caballeros,Dominican Republic,Hodelpa,,85,high,missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Hodelpa,Hodelpa,false,medium,likely_existing,Hodelpa Centro Plaza,osm_brand_tag_unresolved|known_chain_name
way/167127064,el cabaret,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/173202187,Rancho Guaraguao,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/174466662,Courtyard by Marriott Santo Domingo,Santo Domingo,Dominican Republic,Courtyard,https://www.marriott.com/hotels/travel/sdqcy-courtyard-santo-domingo/,100,high,,route_branded_active_setup,name_alias_match,Courtyard by Marriott,,false,medium,likely_existing,Courtyard Santo Domingo,osm_brand_tag_unresolved|official_brand_domain|known_chain_domain|name_alias_match|known_chain_name
way/174695425,Hotel Alto Cerro,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/175357851,Gran Bahia Principe Cayacoa,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Bahía Príncipe,Bahía Príncipe,false,none,likely_new_candidate,,known_chain_name
way/176411662,Mi Cabana Resort,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/177332376,Crowne Plaza,Santo Domingo,Dominican Republic,Crowne Plaza,,85,high,missingWebsite|missingPhone,route_branded_active_setup,name_alias_match,Crowne Plaza,,false,medium,likely_existing,Crowne Plaza Santo Domingo,osm_brand_tag_unresolved|name_alias_match|known_chain_name
way/177332379,Renaissance Hotel,Santo Domingo,Dominican Republic,Renaissance,,85,high,missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Renaissance Hotels,Renaissance Hotels,false,none,likely_new_candidate,,osm_brand_tag_unresolved|known_chain_name
way/198177958,Hotel Residence Playa Colibrí,,Dominican Republic,,https://www.tripadvisor.com/Hotel_Review-g259440-d489768-Reviews-Hotel_Residence_Playa_Colibri-Las_Terrenas_Samana_Province_Dominican_Republic.html,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Hotel Playa Colibri,
way/198178374,Apartamentos Caribey,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/198178378,Hotel Albachiara,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/198787989,Sublime Samana Hotel & Residences,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,high,likely_existing,Sublime Samana Hotel & Residences,
way/199921835,Gran Bahia Principe El Portillo,,Dominican Republic,,https://www.bahia-principe.com/en/resorts-in-dominican-republic/resort-el-portillo/,70,high,missingCity|missingPhone,route_known_chain_not_active,known_chain_domain,Bahía Príncipe,Bahía Príncipe,false,low,needs_research,Bahia Principe Grand El Portillo,known_chain_domain|known_chain_name
way/199921836,Hotel Palococo,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200927855,Cabañas Okey,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200927856,Cabañas Si o No,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200928828,Cabañas Costa Azul,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200930776,Cabañas Príncipe,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200931206,Cabañas Madrid,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200931207,Cabañas Bayadesa,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200933443,Cabañas Tía Tania,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200933444,Cabañas Hey,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/200933445,Cabañas Preve,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/201100083,Cabañas Chévere,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/204089278,Casa Marina Beach & Reef,,Dominican Republic,Amhsa Marina Hotels & Resorts,,65,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,osm_brand_tag_known_chain,Amhsa Marina Hotels,,false,low,needs_research,Amhsa Casa Marina Beach,osm_brand_tag_unresolved
way/206776565,Millenium,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/207310964,Hotel San Jose,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/213867957,Ciudad de Oro,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/213870000,Cabañas Populares,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/213871070,Cabañas Primavera,Santo Domingo Oeste,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/213871593,Florida,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/214222991,Cabaña Nuevo Mundo,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/221554173,Hotel Salida del Sol,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/225437792,Grand Hotel,,Dominican Republic,,,65,medium,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/228619815,Hotel Tropicana,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/228692072,Hotel Aloha Sol,Santiago,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,high,likely_existing,Hotel Aloha Sol,
way/228747277,Hotel Villa España,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/232029893,Cabañas Miramar,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/233060472,Sivory Punta Cana,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Sivory Punta Cana Hotel,
way/233446403,Hodelpa Gran Almirante,,Dominican Republic,Hodelpa,,70,high,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Hodelpa,Hodelpa,false,low,needs_research,Hodepa Gran Almirante,osm_brand_tag_unresolved|known_chain_name
way/233515118,Hotel Platino,Santiago,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,high,likely_existing,Hotel Platino,
way/236000172,Luxury Bahia Principe Samana,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Bahía Príncipe,Bahía Príncipe,false,low,needs_research,Bahia Principe Escape Samana,known_chain_name
way/245917690,Cabañas Monte Lola,,Dominican Republic,Cesar Ureña,,65,medium,missingCity|missingWebsite|missingPhone,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Cesar Ureña,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
way/248236165,Cabañas La Paz,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/249685175,Villa Pajon Ecolodge,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/251860535,Quality Inn,,Dominican Republic,Quality Inn,,65,medium,missingCity|missingWebsite|missingPhone,route_branded_active_setup,osm_brand_tag,Quality Inn,,false,none,likely_new_candidate,,osm_brand_tag|name_alias_match
way/252828092,Vista Sol Punta Cana,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Vista Sol Punta Cana Beach Resort & Spa,
way/252975393,Green Coast,Bávaro,Dominican Republic,,,85,high,missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/252975412,nh Hotels,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/253121969,El Eden,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/253123206,Catalonia Royal La Romana,,Dominican Republic,Catalonia Hotels & Resorts,https://www.cataloniahotels.com/en/hotel/catalonia-royal-la-romana-adults-only,80,high,missingCity|missingPhone,route_known_chain_not_active,known_chain_domain,Catalonia,Catalonia,false,medium,likely_existing,Catalonia Royal La Romana Adults Only,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/253123207,Cadaques Caribe,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Cadaques Caribe Resort & Villas,
way/253125050,Hilton La Romana,,Dominican Republic,Hilton,,65,medium,missingCity|missingWebsite|missingPhone,route_branded_active_setup,osm_brand_tag,Hilton Hotels & Resorts,,false,medium,possible_duplicate_review,"Hilton La Romana, an All-Inclusive Family Resort",osm_brand_tag|name_alias_match|known_chain_name
way/255788067,Hard Rock Hotel,,Dominican Republic,Hard Rock Hotel,,65,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Hard Rock Hotels,Hard Rock Hotels,false,medium,likely_existing,Hard Rock Hotel & Casino Punta Cana,osm_brand_tag_unresolved|known_chain_name
