status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
no_changes,recL9yu9QiYlZPwMg,Hampton by Hilton Inn Silao-Aeropuerto Bajio,Hampton Inn by Hilton Silao-Aeropuerto Bajio,BJXSGHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/bjxsghx-hampton-silao-aeropuerto-bajio/
no_changes,recQuAnkcwSbLUnkG,Hampton Inn by Hilton Tijuana,Hampton Inn by Hilton Sydney,YQYNSHX,high,57,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/yqynshx-hampton-sydney/
no_changes,recY4B8n5czlpTJuw,Hampton Inn by Hilton Tampico Aeropuerto,Hampton Inn by Hilton Tampico Aeropuerto,TAMHSHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/tamhshx-hampton-tampico-aeropuerto/
no_changes,rec8uWx53Dakcvi4g,Hampton Inn Tampico Zona Dorado,Hampton Inn by Hilton Tampico Zona Dorada,TAMZDHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/tamzdhx-hampton-tampico-zona-dorada/
unmatched_directory,,,Hampton Inn by Hilton Winnipeg Airport/Polo Park,YWGAPHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
no_changes,recfAsadhal5KlF7D,Hampton Inn by Hilton Monterrey Apodaca,Hampton Inn by Hilton Winnipeg Downtown,YWGWGHX,high,48,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/ywgwghx-hampton-inn-winnipeg-downtown/
no_changes,recwszIyvIDDuaFgC,Hampton Inn Zacatecas,Hampton Inn by Hilton Zacatecas,ZCLHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/zclhxhx-hampton-zacatecas/
no_changes,recQZSsoTzMBQEV9u,Hampton Inn Durango,Hampton Inn Colby,CBKKSHX,high,48,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/cbkkshx-hampton-colby/
unmatched_directory,,,Hampton Inn Garden City,GCKKSHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
no_changes,recUamZuzYMygWAOs,Hampton Inn Villahermosa,Hampton Inn Hastings,GRIHAHX,high,48,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/grihahx-hampton-hastings/
unmatched_directory,,,Hampton Inn Hays-North of I-70,HYSKSHX,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
no_changes,recay9xFI8MtlYzHh,Hampton Inn Merida,Hampton Inn Hutchinson,HUTKSHX,high,48,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/hutkshx-hampton-hutchinson/
unmatched_directory,,,Hampton Inn Junction City,MHKJCHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
no_changes,rec2OwKL9doDU6wA6,Hampton Inn Ciudad Juarez,Hampton Inn Kearney,EARTSHX,high,42,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/eartshx-hampton-kearney/
unmatched_directory,,,Hampton Inn Lincoln - South/Heritage Park,LNKNEHX,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
unmatched_directory,,,Hampton Inn Lincoln Airport,LNKAPHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
unmatched_directory,,,Hampton Inn McPherson,MPRCFHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
unmatched_directory,,,Hampton Inn North Platte,LBFNEHX,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
unmatched_directory,,,Hampton Inn Salina,SLNKSHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
unmatched_directory,,,Hampton Inn Saskatoon South,YXESSHX,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
unmatched_directory,,,Hampton Inn West Wichita Goddard,ICTGDHX,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
unmatched_directory,,,Hampton Inn Wichita Northwest,ICTWKHX,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
unmatched_directory,,,Hampton Inn York,YORNEHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
