brand,brandCode,status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,fieldsToApply
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Bordeaux Centre Meriadeck,BODFRHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Bordeaux Merignac Airport,BODAMHX,none,51,
Hampton by Hilton,HP,no_changes,recgMPbrbOCxL0KBs,Hampton Inn by Hilton Piedras Negras,Hampton by Hilton Bournemouth,BOHCCHX,high,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Bremen North,BREBNHX,none,48,
Hampton by Hilton,HP,no_changes,recpvs4LwBMc0GKNZ,Hampton Inn by Hilton Reynosa/Zona Industrial,Hampton by Hilton Brest,LUZBBHX,high,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Bristol Airport,BRSHXHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Bristol City Centre,BRSBCHX,none,48,
Hampton by Hilton,HP,no_changes,recunKuZvWFIcaTEx,Hampton by Hilton Bucaramanga,Hampton by Hilton Bucaramanga,BGAHXHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Budapest City Centre,BUDHXHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Bursa,BTZHXHX,none,53,
Hampton by Hilton,HP,no_changes,recphttl3lgozk9Gj,Hampton by Hilton Cali Colombia,"Hampton by Hilton Cali, Colombia",CLOHXHX,high,98,
Hampton by Hilton,HP,no_changes,recAgbyFnkjlAyskH,Hampton by Hilton Caraguatatuba Serramar,Hampton by Hilton Caraguatatuba Serramar,QCQJLHX,high,98,
Hampton by Hilton,HP,no_changes,recNmYAApqJk2Z9AJ,Hampton by Hilton Cartagena,Hampton by Hilton Cartagena,CTGHXHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Celle,HAJEEHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Cluj-Napoca,CLJHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Corby/Kettering,ORMCBHX,none,53,
Hampton by Hilton,HP,no_changes,recBSuHKa4UvKUqWz,Hampton By Hilton Cucuta,Hampton by Hilton Cucuta,CUCCOHX,high,98,
Hampton by Hilton,HP,no_changes,recHBMncmGIgDdjQW,Hampton by Hilton Cusco,Hampton by Hilton Cusco,CUZHXHX,high,98,
Hampton by Hilton,HP,no_changes,recG4fIejQRdfUNIm,Hampton by Hilton David,Hampton by Hilton David,DAVIDHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Denizli,DNZMAHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Doha Old Town,DOHOHHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Dortmund Phoenix See,DTMDHHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Dresden City Centre,DRSCCHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Dubai Airport,DXBHXHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Dubai Al Barsha,DXBAEHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Dubai Al Seef,DXBALHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Dublin City Centre,DUBBIHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Dusseldorf City Centre,DUSNWHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Edinburgh Airport,EDIHXHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Edinburgh West End,EDIFBHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Eskisehir East,ESKAYHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Exeter Airport,EXTAPHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Frankfurt Airport,FRAHSHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Frankfurt City Centre East,FRAHXHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Frankfurt City Centre Messe,FRACCHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Gaziantep,GZTCCHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Gdansk Airport,GDNAPHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Gdansk Old Town,GDNHXHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Gdansk Oliwa,GDNPOHX,none,48,
Hampton by Hilton,HP,no_changes,recZ00RNzg2wdr51M,Hampton by Hilton Grand Cayman Seven Mile Beach,Hampton by Hilton Grand Cayman Seven Mile Beach,GCMGCHX,high,98,
Hampton by Hilton,HP,no_changes,rec3WSuJfRfLW1rJb,Hampton by Hilton Guanacaste Airport,Hampton by Hilton Guanacaste Airport,LIRRAHX,high,98,
Hampton by Hilton,HP,no_changes,recIuvAEBxEeh1haG,Hampton by Hilton Guarulhos Aeroporto,Hampton by Hilton Guarulhos Airport,SAOGHHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Hamburg City Centre,HAMHXHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Hamilton Park,GLAHAHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Humberside Airport,HUYAPHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Iasi,IASHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Arnavutkoy,ISTARHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Atakoy,ISTATHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Kayasehir,ISTKBHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Kurtkoy,ISTSGHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Merter,ISTGMHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Old City,ISTITHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Sirkeci,ISTISHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Sisli,ISTEDHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Istanbul Zeytinburnu,ISTZEHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Jeddah Souq7,JEDJIHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Kahramanmaras,KCMHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Kaiserslautern,KLTRPHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Kalisz,WROKLHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Kocaeli Symbol,KCOREHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Krakow,KRKHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Krakow Airport,KRKMAHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Krasnodar,KRRRUHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Kuwait Salmiya,KWISAHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Leeds City Centre,LBAUKHX,none,48,
Hampton by Hilton,HP,no_changes,recBfbbeqXK3wjjZ4,Hampton by Hilton Lima San Isidro,Hampton by Hilton Lima San Isidro,LIMHXHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Lisbon City Centre Baixa,LISTSHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Liverpool City Centre,LPLLCHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Liverpool/John Lennon Airport,LPLJLHX,none,51,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Locarno,LUGTOHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Lodz City Center,LCJCCHX,none,54,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Lublin,LUZHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Lyon  Airport,LYSONHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Madinah Central District,MEDAMHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Malaga Martiricos,AGPINHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,"Hampton by Hilton Manchester City, Northern Quarter",MANNQHX,none,41,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Marjan Island,RKTMAHX,none,48,
Hampton by Hilton,HP,no_changes,recdvilqvKRr4ZdBv,Hampton by Hilton Medellin,Hampton by Hilton Medellin,MDEHXHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Minsk City Centre,MSQHXHX,none,48,
Hampton by Hilton,HP,no_changes,reccnr9ls6vsNqeTl,Hampton by Hilton Montevideo Carrasco,Hampton by Hilton Montevideo Carrasco,MVDHXHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Moscow Rogozhsky Val,SVORIHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Moscow Strogino,MOWMSHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Munich Airport South,MUCHOHX,none,51,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Newcastle,NCLHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Nizhny Novgorod,GOJNNHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Nuneaton,BHXNUHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Nuremberg City Centre,NUECCHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Olsztyn,QYOOZHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Ordu,QORHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Oswiecim,KRKOPHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Paris Charles de Gaulle Airport,CDGWXHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Paris Saint Ouen,CDGEDHX,none,44,
Hampton by Hilton,HP,no_changes,rec5WGmqmEcgSJovQ,Hampton by Hilton Ponce,Hampton by Hilton Ponce,PSEPOHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Potsdam Babelsberg,BEREDHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Poznan Old Town,POZHXHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Poznan Swarzedz,POZSWHX,none,48,
Hampton by Hilton,HP,no_changes,recEKkU3GQYMWV66f,Hampton by Hilton Queretaro Juriquilla,Hampton by Hilton Queretaro Juriquilla,QROJQHX,high,98,
Hampton by Hilton,HP,no_changes,rec562J8v78iMgqzm,Hampton by Hilton Quito La Carolina Park,Hampton by Hilton Quito La Carolina Park,UIOCMHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Regensburg,MUCSRHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Riga Airport,RIXRAHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Rochdale,MANRDHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Rome East,ROMESHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Rome North Fiano Romano,FCOROHX,none,41,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Saint Petersburg ExpoForum,LEDHXHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Sakarya,KCOSKHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Salzburg Messe,SZGBGHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Samsun,SZFHXHX,none,53,
Hampton by Hilton,HP,no_changes,recgDZkiRysKvgCMz,Hampton by Hilton San Jose Airport,Hampton by Hilton San Jose Airport,SJCAPHX,high,98,
Hampton by Hilton,HP,no_changes,rec2aR9iQWc4bmzm9,Hampton by Hilton San Juan City Center,Hampton by Hilton San Juan City Center,SJACCHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Sandton Grayston,JNBGSHX,none,48,
Hampton by Hilton,HP,no_changes,recsfdgt5QDnDJNO4,Hampton by Hilton Santa Cruz/Equipetrol Bolivia,"Hampton by Hilton Santa Cruz/Equipetrol, Bolivia",SRZEQHX,high,98,
Hampton by Hilton,HP,no_changes,recF2uI0D2IEpJost,Hampton by Hilton Santiago de los Caballeros,Hampton by Hilton Santiago de los Caballeros,STILLHX,high,98,
Hampton by Hilton,HP,no_changes,recBeKZwESsz6eysx,Hampton by Hilton Santiago Las Condes,Hampton by Hilton Santiago Las Condes,SCLARHX,high,98,
Hampton by Hilton,HP,no_changes,recbKqG7onY9CGh38,Hampton by Hilton Santo Domingo Airport,Hampton by Hilton Santo Domingo Airport,SDQAPHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Sharma NEOM Community 1,NUMSAHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Sheffield,DSASHHX,none,53,
Hampton by Hilton,HP,no_changes,recr3DXLHdh09J8mi,Hampton by Hilton St. Thomas,Hampton by Hilton St. Thomas,STTUNHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Stockton on Tees,MMEKTHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Stuttgart Airport,STRUTHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Stuttgart City Centre,STRHXHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Swinoujscie,SZZSWHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Szczecin East,SZZSEHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Tallinn,TTLEEHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Targu Mures,TGMROHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Tashkent,TASTUHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Torquay,EXTTOHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Tours Centre,TUFHXHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Turkistan,CITTKHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Ufa,UFAHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Utrecht Central Station,AMSUNHX,none,44,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Vadodara-Alkapuri,BDQHXHX,none,53,
Hampton by Hilton,HP,no_changes,recrt0BVRIc581hh9,Hampton by Hilton Valledupar,Hampton by Hilton Valledupar,VUPHXHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Venice Isola Nuova,VCEINHX,none,44,
Hampton by Hilton,HP,no_changes,recHW8s0LxvTsj8IM,Hampton by Hilton Veracruz Boca del Rio,Hampton by Hilton Veracruz Boca Del Rio,VERACHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Vienna City West,VIECWHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Vienna Messe,VIENAHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Volgograd Profsoyuznaya,VOGVPHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Voronezh,VOZHXHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Warsaw Airport,WAWAPHX,none,57,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Warsaw City Centre,WAWCTHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Warsaw Mokotow,WAWWPHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Warsaw Reduta,WAWPLHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton Wroclaw Airport,WROHXHX,none,57,
Hampton by Hilton,HP,no_changes,rec9XJgqnvFHMYGLp,Hampton by Hilton Yopal,Hampton by Hilton Yopal,EYPYOHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton York,QQYTGHX,none,53,
Hampton by Hilton,HP,unmatched_directory,,,Hampton by Hilton York Piccadilly,QQYRKHX,none,48,
Hampton by Hilton,HP,no_changes,rec1Ri5x70QWk214j,Hampton by Hilton Inn & Suites Aguascalientes,Hampton Inn & Suites by Hilton Aguascalientes Airport,AGUHXHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites By Hilton Calgary- University Northwest,YYCHSHX,none,51,
Hampton by Hilton,HP,no_changes,recLX8m7rgYH1qeES,Hampton Inn & Suites by Hilton Paraiso,Hampton Inn & Suites by Hilton Calgary-Airport,YYCALHX,high,59,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites by Hilton Edmonton International Airport,YEGHSHX,none,51,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites by Hilton Edmonton St. Albert,YEASTHX,none,51,
Hampton by Hilton,HP,no_changes,recdugEph9J9j3ihS,Hampton Inn & Suites by Hilton Los Cabos,Hampton Inn & Suites by Hilton Edmonton/West,YEGWTHX,high,54,
Hampton by Hilton,HP,no_changes,rec6Lw0WaqlRdayrd,Hampton Inn by Hilton Ciudad Del Carmen Campeche,Hampton Inn & Suites by Hilton Grande Prairie,YQUGPHX,high,40,
Hampton by Hilton,HP,ready,recqYSyQtGP2bCxG7,Hampton Inn by Hilton San Juan Hato Rey,Hampton Inn & Suites by Hilton Medicine Hat,YXHMHHX,high,40,State; Address 1; Postal Code; Telephone; Restaurant (Y/N)
Hampton by Hilton,HP,no_changes,recIIEmPEt8TEKnuP,Hampton Inn & Suites by Hilton Puebla,Hampton Inn & Suites by Hilton Puebla,PBCHXHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites by Hilton Red Deer,YQFRDHX,none,54,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites by Hilton Regina East Gate,YQRGAHX,none,51,
Hampton by Hilton,HP,no_changes,recInxyXFObfxFmA2,Hampton by Hilton Inn & Suites Salamanca Bajio,Hampton Inn & Suites by Hilton Salamanca Bajio,QROSAHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites by Hilton Saskatoon Airport,YXEAPHX,none,54,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites by Hilton St. John's Airport,YYTAPHX,none,51,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites by Hilton Thunder Bay,YQTTBHX,none,54,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites Dodge City,DDCTYHX,none,48,
Hampton by Hilton,HP,no_changes,recTNEARTDZMpglqw,Hampton Inn & Suites Mexico City - Centro Historico,Hampton Inn & Suites Mexico City - Centro Historico,MEXCHHX,high,98,
Hampton by Hilton,HP,no_changes,rec5ZeC5ePemI0ICJ,Hampton Inn & Suites San Juan,Hampton Inn & Suites San Juan,SJUHHHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn & Suites Wichita/Airport,ICTAPHX,none,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn by Hilton Calgary Airport North,YYCAPHX,none,54,
Hampton by Hilton,HP,no_changes,recc9iBzvAiIhqWkp,Hampton Inn by Hilton Monterrey-Airport,Hampton Inn by Hilton Calgary Downtown,YYCABHX,high,51,
Hampton by Hilton,HP,no_changes,rec6zMMmwLfjmlfEO,Hampton Inn By Hilton Celaya,Hampton Inn by Hilton Celaya,CYWCMHX,high,98,
Hampton by Hilton,HP,no_changes,recjqOzoMxEjYNP2k,Hampton Inn Ciudad Victoria,Hampton Inn by Hilton Ciudad Victoria,CDJVCHX,high,98,
Hampton by Hilton,HP,no_changes,recyYi9T5S2WCoFoV,Hampton Inn by Hilton Monterrey/Galerias-Obispado,Hampton Inn by Hilton Edmonton/Sherwood Park,YEGSPHX,high,51,
Hampton by Hilton,HP,unmatched_directory,,,"Hampton Inn by Hilton Edmonton/South, Alberta, Canada",YEGSOHX,none,48,
Hampton by Hilton,HP,no_changes,recD5wnt3qKJyCNL1,Hampton Inn by Hilton Torreon-Airport Galerias,Hampton Inn by Hilton Fort Saskatchewan,YEGFSHX,high,48,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn by Hilton Grand Island Medical Center,GRIMCHX,none,44,
Hampton by Hilton,HP,no_changes,recofgevY6v7A3j3e,Hampton Inn by Hilton Guadalajara Airport,Hampton Inn by Hilton Guadalajara-Aeropuerto,GDLHAHX,high,98,
Hampton by Hilton,HP,no_changes,recL3oxie0vNdasoG,Hampton Inn by Hilton Guadalajara/Expo,Hampton Inn by Hilton Guadalajara/Expo,GDLEXHX,high,98,
Hampton by Hilton,HP,no_changes,recRwIdA4l429nWnN,Hampton Inn Irapuato,Hampton Inn by Hilton Irapuato,BJXIRHX,high,98,
Hampton by Hilton,HP,no_changes,recqW4g4LGNvnovrq,Hampton Inn by Hilton Leon Guanajuato,Hampton Inn by Hilton Leon Guanajuato,BJXLGHX,high,98,
Hampton by Hilton,HP,ready,recDr3PMYwHOPq6D0,Hampton Inn by Hilton Piedras Negras,Hampton Inn by Hilton Lincoln Downtown,LNKDTHX,high,48,State; Address 1; Postal Code; Telephone; Conference (Y/N)
Hampton by Hilton,HP,no_changes,rec1eJREGASgjYWsE,Hampton Inn By Hilton Hermosillo,Hampton Inn by Hilton Lloydminster,YLLYDHX,high,57,
Hampton by Hilton,HP,ready,recK9uYKwUdM8hEVR,Hampton Inn by Hilton Nuevo Vallarta,Hampton Inn by Hilton Manhattan Aggieville,MHKGIHX,high,48,projected_open_date
Hampton by Hilton,HP,no_changes,recUfTgFSZ5sPh5PN,Hampton Inn by Hilton Queretaro Tecnologico,Hampton Inn by Hilton Queretaro Tecnologico,QROHTHX,high,98,
Hampton by Hilton,HP,no_changes,reckvgWP2CZlqOAf1,Hampton Inn San Juan Del Rio,Hampton Inn by Hilton San Juan del Rio,QROSJHX,high,98,
Hampton by Hilton,HP,no_changes,rec0fJMjqu1N2aMyL,Hampton Inn by Hilton San Luis Potosi,Hampton Inn by Hilton San Luis Potosi,SLPHXHX,high,98,
Hampton by Hilton,HP,no_changes,recL9yu9QiYlZPwMg,Hampton by Hilton Inn Silao-Aeropuerto Bajio,Hampton Inn by Hilton Silao-Aeropuerto Bajio,BJXSGHX,high,98,
Hampton by Hilton,HP,no_changes,recQuAnkcwSbLUnkG,Hampton Inn by Hilton Tijuana,Hampton Inn by Hilton Sydney,YQYNSHX,high,57,
Hampton by Hilton,HP,no_changes,recY4B8n5czlpTJuw,Hampton Inn by Hilton Tampico Aeropuerto,Hampton Inn by Hilton Tampico Aeropuerto,TAMHSHX,high,98,
Hampton by Hilton,HP,no_changes,rec8uWx53Dakcvi4g,Hampton Inn Tampico Zona Dorado,Hampton Inn by Hilton Tampico Zona Dorada,TAMZDHX,high,98,
Hampton by Hilton,HP,unmatched_directory,,,Hampton Inn by Hilton Winnipeg Airport/Polo Park,YWGAPHX,none,48,
