status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,DoubleTree by Hilton Melaka,MKZMMDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/malaysia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Milan,MILDTDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/italy/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Milan Malpensa Solbiate Olona,MXPSODI,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/italy/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Minsk,MSQDTDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/belarus/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Montreal,YMQDTDT,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Montreal Airport,YQBDADT,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Moscow - Vnukovo Airport,VKOAPDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/russian-federation/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Muscat Al Waha,MCTAWDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/oman/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Muscat Qurum,MCTQUDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/oman/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Naha,OKANADI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/japan/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Naha Shuri Castle,OKANJDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/japan/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Nairobi Hurlingham,NBOHUDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/kenya/doubletree-by-hilton/
