recordId,name,country,fieldsUpdated,sources,proposed
recHHrkKnQxIl77zF,On Aparts Hotel Design,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cordoba""}"
recHIVhnQzHIVWmq8,Orange Creek Inn,Bahamas,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""New Bight""}"
recHIb3i5x4h6EWXY,Astron Suites Sao Jose Dos Pinhais,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""São José dos Pinhais""}"
recHIlddupqzs8oVY,Optimum Hotel,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pereira""}"
recHIqgaV12qrlAbG,Hotel Dona Elvira,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santo Domingo""}"
recHJZeo55KhsScdG,Apart Hotel Cambiaso,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recHJi993HTEUWJFV,Ascend Hotel Collection Mas Na at the Groves,Puerto Rico,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Puerto Rico"",""Submarket"":""Salinas""}"
recHK9md9IEkwKxs5,La Hacienda De La Langosta Roja,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Felipe""}"
recHKB73DexZbHlbK,Hotasa Luperon Beach Resort,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Plata""}"
recHKkjRIVQi15Bdn,Casas Brancas Boutique Hotel & Spa,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Armacao dos Buzios""}"
recHKwFwJgsoLgT7a,Hotel Lusitania,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ibague""}"
recHKzGMSutfeWjuY,InterCity Vinhedo,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Vinhedo""}"
recHL89UxukNpA2zr,Praia Mansa Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Fortaleza""}"
recHLEFTk9oOBmW94,Premium Design Rio De Janeiro,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
recHLTmma7pmRO4K2,Hotel Centuria,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Ballena""}"
recHLe79cNe4hmXLI,Hotel De La Fuente,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Orange Walk Town""}"
recHLrUI9Zib8o0jG,Alta Mendoza,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mendoza""}"
recHMgWVFNHgGmnfM,Hotel Everest,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ciudad Victoria""}"
recHNEaftn1kkBZ6X,Langley Resort Fort Royal,Guadeloupe,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Deshaies""}"
recHNb3nPkGoQMmIS,Hotel Dunn Inn,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Jose""}"
recHNroScomZc7olc,Paradisus Princesa del Mar Resort & Spa,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Varadero""}"
recHP5CZOyzfcAOko,Kleinn Hotel Bogota,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
recHPuB1lBmHCe6Cb,Duque Hotel Boutique & Spa,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ciudad Autónoma Buenos Aires""}"
recHQSX2ISuSI2ErY,Lana Runtun Hotel & Spa,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Banos""}"
recHQdUp61IjUAVMT,Blackbird Caye Eco Dive Resort,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Belize City""}"
recHR7OshNpEKVAWN,Posada De San Juan,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Arequipa""}"
recHR8WaIPkVRePyS,Yuca Inn,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Jose Del Cabo""}"
recHRGSOshCkdG4Jm,Hostal Sun Palace Inn,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Machu Picchu""}"
recHRGfyRJDSdnmZ2,Starfish Cayo Guillermo,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cayo Guillermo""}"
recHRigr8kme828Ry,Hotel Diego De Almagro Valdivia,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Valdivia""}"
recHSQvIeVIw2LAaW,Pachua Inn,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pachuca""}"
recHSlvc0JDLP8DLH,Hotel La Mina Guanajuato,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guanajuato""}"
recHTY3h4PEeetIrd,Hotel Embajadores,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Lima""}"
recHU3dy2zUZpPM97,Hospedaje California Beach,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mancora""}"
recHUbDi051phPQ4O,Hotel Samba Linhares,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Espírito Santo""}"
recHUvd1XuQzThfuf,Hotel La Bateliere,Martinique,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Schoelcher""}"
recHVElSSofLScnLl,Alexander Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ciudad De México""}"
recHVllSkDXnBgCYG,Patios De San Telmo,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
recHVsXv4F9MPwFJD,Posada Del Bosque,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Acapulco""}"
recHW9RmYKfJQTKf9,Hotel Palacio Cueto,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Habana""}"
recHWOFl8ENByqyLX,Hotel Cabildo's,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tapachula""}"
recHWiCI9NFrI6OJD,Sanctuary At Grand Memories Santa Maria,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cayo Santa Maria""}"
recHWr9q9E0pmPkjG,Hotel Faranda Express Puerta del Sol Porlamar,Venezuela (Bolivarian Republic of),Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Porlamar""}"
recHXmfikNQfA3ibF,CasaSur Bellini Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
recHYgCmr2CNX5F5V,Kalenshen Cerro Calafate,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""El Calafate""}"
recHYjDfd0upy8bO7,Las Olas,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mancora""}"
recHZEYJEhQk9A7Vn,The Lodge At Uxmal,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Uxmal""}"
recHZKNtZJ7fqj8qH,RIU Hotel Naiboa,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Cana""}"
recHZuBUkD6SYCkY5,Alan's Paradise Hotel,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Stann Creek District""}"
recHalstuK3TPFB73,Hotel Centro Internacional,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
recHb5MJEDNANSTcF,Tres Reyes Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Carlos de Bariloche""}"
recHbEmN5Do6jhFpm,Las Palmas Inn,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Felipe""}"
recHbLJnJjdQ7VX41,Nobile Hotel Copacabana Design,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
recHbsCwEAdeMVF4m,Hotel Le Reve,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recHcEI7go0YUfCne,Taypikala Hotel Lago Puno,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Chucuito""}"
recHcKWYriSgnSPV9,Paradise Golf & Lake Resort,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mogi Das Cruzes""}"
recHcoWUMZ0yBsnr2,Summit Suites Pindamonhangaba,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pindamonhangaba""}"
recHde7OrthNLyAVO,Rio Hotel by Bourbon Curitiba Aeroporto,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""São José dos Pinhais""}"
recHeHGggugPHWXJY,Presidente Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Curitiba""}"
recHfAZ3tDtdajZim,Princess Senses The Mangrove,Jamaica,Market; Submarket,"{""Market"":""census_single_country_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Jamaica"",""Submarket"":""Green Island""}"
recHfCvnfpaM7UhyK,Hotel Casa La Fe,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cartagena""}"
recHfHmAyEpkUTJYx,Hi Et Guest House,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Ignacio""}"
recHfWo5F1Up7jcDN,Hotel Gavina Sens,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Iquique""}"
recHfX93WXAHOr0HD,Reef Yucatan Hotel & Convention Center,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Telchac""}"
recHgAj5DMxZUXTbm,Porto Farol Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Salvador""}"
recHgGmHdg9GYLmEN,Holiday Inn Natal,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Natal""}"
recHgIgCPDcpntMO5,Tropical Mansion Suites,Montserrat,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sweeney's""}"
recHgvrB5WeLeefya,Hotel Posada De La Condesa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guanajuato""}"
recHh4XtXsTFelIvP,El Gran Mestizo Resort,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Orange Walk""}"
recHhAF456tbH9rE7,Hotel & Suites Las Palmas,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Jose Del Cabo""}"
recHhZlnwZwZ4PMAb,Orchid House Polanco,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
recHhg4Naieg1FNc5,Talk Of The Town Beach Club,Aruba,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Aruba""}"
recHhgE7pWfP3qTFI,Hotel San Roque Cartagena,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cartagena""}"
recHhoZ4zarJiXD4S,America Hotel Sauna & Spa,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Arequipa""}"
recHhs2BM4l2RnZo2,San Marino Apartments Bellas Artes,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recHi3ZSuNyejenl3,Hotel Pisa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
recHiaMyypg9pq0BL,The Branson Beach Estate,British Virgin Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Spanish Town""}"
recHidRE37jt3O9Wx,Meson Ejecutivo Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guadalajara""}"
recHif6RFM2rhFKCy,Hostal Las Olas,Bolivia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Copacabana""}"
recHikkz2YhZvwbKI,Hotel Porto Real Resort Marina,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mangaratiba""}"
recHjApwK74vAKPR1,Jeroc's Plaza Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tlaxcala""}"
recHjCB6DioQtqdtO,Huayapam Yuu Hotel & Spa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Andres Huayapam""}"
recHjVW8Qa6ip4Z41,Sites Barranquilla,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Colombia""}"
recHjdsWzKn8aQNhD,Hotel Villa Rica,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
recHkyhDqMGQOSNz3,Hotel Posada Real Copan,Honduras,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Copan""}"
recHl36epGxnGt0H6,Terra Iguazu Apart Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Iguazu""}"
recHl4ytw2oP7G08R,Hotel La Casona,Venezuela (Bolivarian Republic of),Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Isla Margarita""}"
recHlRmHqFdyrP3y6,Bahia Dorada,El Salvador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Herradura""}"
recHlsS8AFxtNOgfT,Hotel Laerte,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mendoza""}"
recHlx2QeGgEbYvNU,Hummingbird Inn,Dominica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Roseau""}"
recHmW3f9JZcFBKbW,Casa De Los Angeles,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Morelos""}"
recHmx3j68pKH4RnN,Lobie Botafogo Privilege,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
recHnAasfMHthEbKk,The Tuscany Resort,Turks and Caicos Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Providenciales""}"
recHnEDZZJXr1Ufhg,Ibis Sao Jose,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""São José""}"
recHnEr4wP7i0tn1b,Casa Pizarro,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cartagena""}"
recHo0LGfsPEIfyZZ,Serenade All Suites,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Cana""}"
recHo1G6nLucvNBsW,Hotel Villa Romantica,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Quepos""}"
recHolFbLbYZzPKjj,Casa Mali by Dominion,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
recHord8A7JsvEVGz,Vistamar Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Maceio""}"
recHp8DYWLiLbApId,Hotel Alamos Posada,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexicali""}"
recHpSbVm63Y56pUY,Hotel Suites Villasol,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Escondido""}"
recHqAu4zxXpDmwZ0,Xtabi Resort,Jamaica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Negril""}"
recHqcCy6aP5z8RDw,Bagu Ayres de Mar,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pinamar""}"
recHqrmS6qqsoQQjL,Mustique Villas,Saint Vincent and the Grenadines,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Kingstown""}"
recHqsIE0kc1DyhbD,Hotel Estalagem St Hubertus,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Gramado""}"
recHrEraeRzYrUvno,Vista Hermosa Taboada,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Miguel De Allende""}"
recHrLL2yQnO1M8EE,Hotel Plaza Almendros,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Isla Mujeres""}"
recHrbhotf4kZHCyk,Hotel Altos Ushuaia,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ushuaia""}"
recHs5boJQ7CaUkdQ,Hotel Apiacas,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ribeirao Preto""}"
recHsB50kUi1y5Ckd,Coconuts Caribbean Resort,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Pedro""}"
recHsGOqpstmWLN0k,Cobblers Cove,Barbados,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""St Peter""}"
recHsMKNbIGIijb7k,Urban Green Hotel & Suites,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Jose""}"
recHsNQLpDVBFWRTi,Hotel La Central,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guanajuato""}"
recHsW6I3xMl6wgGW,Villa Los Laureles,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sancti Spiritus""}"
recHsxqeIc3USYI2n,The Floph Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Florianopolis""}"
recHt3xQBrbs3fOAz,Ckoi Atacama Lodge,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Pedro De Atacama""}"
recHt8SbRY48IhEyC,Aldeia Do Mar Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Itacare""}"
recHtBCdDZB5d5cCr,Hotel Tehuacan Casa Real,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tehuacan""}"
recHtItOzkVok8z0X,Jardin Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Matamoros""}"
recHtQSkXJI7mX3XQ,Posada Del Sol,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Arequipa""}"
recHuLEux1MLCNE1k,Hotel Tayrona,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Marta""}"
recHuV80LmEhTUSLt,Hotel San Jorge,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tepic""}"
recHuZEKWpQ9UljHR,Promenade Palladium,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
recHujE27E6UrujaH,Calle Angosta Hostal,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cuenca""}"
recHuwUPvZ9DDJJQy,Hotel Bella Vista,Panama,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Panama City""}"
recHvJsWohXTyeuNV,Etoile Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
recHvOHDQtwvpJQAP,Roomo Praia de Boa Viagem,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Recife""}"
recHvctnCq83WelP9,Hotel Boutique 17,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Valparaiso""}"
recHvyiGiS86ji1JP,Inkaterra La Casona,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cusco""}"
recHwVXsDOvcPNKmP,Golden Truly Hotel & Casino,Suriname,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Paramaribo""}"
recHwqjBljbk57ppv,Grande Hotel Sao Francisco,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
recHwzWRTamt3NfV2,Aparta Class De Colombia,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
recHxL0R3E0JUnAgG,Mexico Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Xalapa""}"
recHxbwHndnhr2iPn,Moov Hotel Porto Alegre,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Porto Alegre""}"
recHxp4IPA0PjZ7KR,Hotel Posada San Sebastian,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Medellin""}"
recHyo1KKoG4ZsR4a,La Casa Amarilla,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mompos""}"
recHz8XTE2f13IgJp,SonoHotel Higienopolis Sao Paulo,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
recHzghKpVfw1OiPB,Innfiniti Hotel & Suites,Panama,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Panama City""}"
recHzvINRa8jltlVi,Carisa Y Palma Beach Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cancun""}"
recI0SmXIuX2NkmVk,Dan Inn Express Salvador,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Salvador""}"
recI0Wk3lTdW7wTkI,Hotel Canariu's Boa Viagem,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Recife""}"
