recordId,name,parentCompany,status,country
rec1AIUnH6a3vS2U4,"Slaviero Downtown Sao Paulo","(blank parent)",Open,Brazil
rec1ASZfuRr0akAGE,"Mancora Y Sol","(blank parent)",Open,Peru
rec1AwIZEZjuNkEbs,"TRYP by Wyndham Ribeirao Preto","Wyndham Hotels & Resorts",Open,Brazil
rec1B2p8DuwiUIP99,"Fleur Flats Resort","(blank parent)",Open,Jamaica
rec1B48LXX9t2B7yr,"Portal De San Diego","(blank parent)",Open,Colombia
rec1B502zfYWhiJom,"El Pedral","(blank parent)",Open,Argentina
rec1BG6Vnucqjv0Wl,"ibis Osasco","AccorHotels",Open,Brazil
rec1BJ3m8ct41bQCS,"Hotel El Prado","(blank parent)",Open,Colombia
rec1BbtRLlRNjqaPX,"Pajucara Praia Hotel Maceio","(blank parent)",Open,Brazil
rec1C3WTYqTIB6Hzw,"I Am Design Hotel & Residence","(blank parent)",Open,Brazil
rec1CcLJIXpHPbeWY,"Hotel Casa De Campo Cusco","(blank parent)",Open,Peru
rec1CezDIoeDuV6S2,"Iberostar Selection Playa Mita","Iberostar Hotels & Resorts",Pipeline,Mexico
rec1CnpUF8UweAcVF,"Hotel Argentina","(blank parent)",Open,Mexico
rec1Ctu67M79VE4A0,"Hotel Fortaleza Porto Das Dunas","(blank parent)",Open,Brazil
rec1CulvT2k6X5pCg,"Hotel Geminis","(blank parent)",Open,Argentina
rec1CxLNAsYbPQys9,"Hotel Florenca","(blank parent)",Open,Brazil
rec1D9RNE58F92DbU,"ibis Santiago La Condes Manquehue","AccorHotels",Open,Chile
rec1DMihmDfxTlisC,"Hotel Pepita","(blank parent)",Open,Mexico
rec1DSy1rTE4oKgiF,"Bermudiana Beach Resort, a Tapestry Collection by Hilton","Hilton Worldwide",Pipeline,Bermuda
rec1DvFepSYrKjwEe,"Hotel Solamar Inn","(blank parent)",Open,Mexico
rec1E6GwQPkcYgLzo,"Sleep Inn Torreon","Choice Hotels International, Inc.",Open,Mexico
rec1EMr5PQaxxNusj,"Anchorage Hotel","(blank parent)",Open,Dominica
rec1EeDD0yqhgGg5p,"Grand Royal Lagoon Hotel","(blank parent)",Open,Mexico
rec1FERKeq4mhR5jR,"Ibis Mexico Perinorte","AccorHotels",Open,Mexico
rec1FQuV5BAaZeitt,"Royal Palm Plaza Resort Campinas","(blank parent)",Open,Brazil
rec1FXZ4IgyjJjvWA,"Hotel El Ciervo","(blank parent)",Open,Chile
rec1FkSoqoIaKnxXz,"Best Western El Cid","BWH Hotels",Open,Mexico
rec1FotxWnqi6IFBL,"Hotel Monthez","(blank parent)",Open,Brazil
rec1FzqbbC5ZVSZVm,"Xeliter Vista Mare","(blank parent)",Open,Dominican Republic
rec1G9LqWuXXqJ5be,"Ritz Coralli Hotel","(blank parent)",Open,Brazil
rec1GDK2pdaA9tit9,"Go Inn Santo Andre","(blank parent)",Open,Brazil
rec1GRxvVgfq1v6fO,"Rio Hotel by Bourbon Sao Paulo Barra Funda","Bourbon Hotels & Resorts",Open,Brazil
rec1GUjOcC20ItTjZ,"Hotel Real San Juan","(blank parent)",Open,Mexico
rec1GpH4KKSOyzVHV,"Santa Teresa Hotel RJ - MGallery Collection","AccorHotels",Open,Brazil
rec1GtrNR2OgMpEs5,"Posada Acquamarina Hotel","(blank parent)",Open,Venezuela (Bolivarian Republic of)
rec1HIwGSf7hu2Tbw,"Hotel Dorado","(blank parent)",Open,Mexico
rec1Hy6uTvYV4dDv0,"ibis budget RJ Copacabana","AccorHotels",Open,Brazil
rec1I6CjnJAXNw11X,"Salybia Nature Resort & Spa","(blank parent)",Open,Trinidad and Tobago
rec1IV3KKrqWIQ0n5,"Bioma Boutique Hotel","(blank parent)",Open,Colombia
rec1IVSvpN7PupPw5,"Villa Mirasol Hotel","(blank parent)",Open,Mexico
rec1IdESiLpEM5D4d,"Capital O 202","OYO Rooms",Open,Mexico
rec1J7JFt58S55j5Y,"Holiday Inn Express Guadalajara Vallarta Poniente","IHG Hotels & Resorts",Open,Mexico
rec1JQwxPZIZ1iMFd,"Medallion Hall Hotel","(blank parent)",Open,Jamaica
rec1KQghpTz6o4jQY,"Grand Brizo La Plata","(blank parent)",Open,Argentina
rec1KtGyZP0bTmp0x,"El Rancho Motel","(blank parent)",Open,Mexico
rec1L3ru6T7XJHub1,"The Yellow by DOT Boutique","(blank parent)",Open,Mexico
rec1LC6HTXNzhaVgj,"Hotel Velero Playa Brava","(blank parent)",Open,Chile
rec1LKL1SbV8mrjpE,"InterCity Ibirapuera","ICH administracao de hoteis SA",Open,Brazil
rec1Lck4BJL5EFvNp,"Hotel Pernik","(blank parent)",Open,Cuba
rec1MTQXxqK5GhPLO,"OYO Hotel Colon Plaza Bicentenario Zacatecas Centro","OYO Rooms",Open,Mexico
rec1Mccs1bKg6Kqzm,"The Down Town Hotel","(blank parent)",Open,Saint Lucia
rec1MpgNrSUaUm4UJ,"Enjoy San Antonio","(blank parent)",Open,Chile
rec1Mz3NMsf72JHwU,"Hotel Piazza Centro","(blank parent)",Open,Paraguay
rec1N72uSKwINOU0L,"Hotel Mision Colonial","(blank parent)",Open,Mexico
rec1NSrPH7lLHa99W,"Voco Queretaro QRO","IHG Hotels & Resorts",Pipeline,Mexico
rec1NaxoXznCVeuiE,"Hotel San Miguel","(blank parent)",Open,Mexico
rec1Nd1hDUV050XdA,"Staybridge Suites Puebla","IHG Hotels & Resorts",Open,Mexico
rec1NxasPddVjZlwN,"Palosanto Backpackers","(blank parent)",Open,Peru
rec1O8t5CtaUEDAOk,"Mountain Paradise Hotel","(blank parent)",Open,Costa Rica
rec1ONmcbvc2qx1mr,"Exuma Palms Resort","(blank parent)",Open,Bahamas
rec1OSfzxk9067M7m,"Victoria Express Hotel","(blank parent)",Open,Mexico
rec1OxY2jjTjXzKIG,"Hotel Canada Internacional","(blank parent)",Open,Mexico
rec1PGbrmulDYa3Ju,"Hotel Presidente Tela","(blank parent)",Open,Honduras
rec1PPxMlyeONFOxa,"The Red Tree House Bed & Breakfast","(blank parent)",Open,Mexico
rec1PVa7uKg5RUquL,"Hotel Seru Coral","(blank parent)",Open,Curaçao
rec1PXkMUZKr5SvTO,"Hotel Carlota","(blank parent)",Open,Ecuador
rec1Q1mqhxAVQUEmh,"Hilton Garden Inn Cartagena","Hilton Worldwide",Pipeline,Colombia
rec1Q1yV6L2FGjClO,"Hotel Dorado Gold","(blank parent)",Open,Colombia
rec1QjOo2wJHF2CJx,"Hotel Royal Decameron Aquarium","Decameron All-Inclusive Hotels & Resorts",Open,Colombia
rec1R6vL6haPjauDF,"Capital O Hotel San Jose San Luis Potosi","OYO Rooms",Open,Mexico
rec1RBssm4FCNMFBd,"Hotel Ometepetl","(blank parent)",Open,Nicaragua
rec1RIfLMep3eFSlf,"Hotel Imbanaco Cali","(blank parent)",Open,Colombia
rec1Re4cLIw991dt7,"Coral Estate Luxury Resort","(blank parent)",Open,Curaçao
rec1RfDJx58l04OII,"El Monte Hotel","(blank parent)",Open,Mexico
rec1RhIivXZOSDm8D,"Hotel Kelta","(blank parent)",Open,Argentina
rec1S8SRWLJ7eJP0A,"Pousada Maiken by DOT Tradition","(blank parent)",Open,Brazil
rec1SEvpWRG8e0JeK,"Casa Madonna La Providence","(blank parent)",Open,Mexico
rec1Saadgmmw1sBs5,"Hotel Bocagrande","(blank parent)",Open,Colombia
rec1SoUML5h2vjlY2,"Bellavista Scott Hotel","(blank parent)",Open,US Virgin Islands
rec1Svc6QEhvobX6Z,"Petite Anse Hotel","(blank parent)",Open,Grenada
rec1T73e8uCpeeGb7,"Parador Villas De Mar Hau","(blank parent)",Open,Puerto Rico
rec1Td37ktLy9bIjU,"Ibis Ribeirao Preto","AccorHotels",Open,Brazil
rec1Tk56UyA8zUigd,"Hotel Rioja","(blank parent)",Open,Mexico
rec1UbRfKhZsJ2exI,"Hotel Maria Mixteca","(blank parent)",Open,Mexico
rec1Ut004bhFQrLYy,"Bristol Guararapes","(blank parent)",Open,Brazil
rec1UxLFt6aDpTCWf,"Hotel Hacienda Sueno Azul","(blank parent)",Open,Costa Rica
rec1V4iQd7Jjex9LK,"Dan Inn Uberlândia","Nacional Inn Hotéis",Open,Brazil
rec1V83FcNPPnWOUE,"Rooney's Boutique Hotel","(blank parent)",Open,Argentina
rec1VBlYeQdbKp0JV,"Residence Anse Margot Hotel","(blank parent)",Open,Saint-Martin (French part)
rec1VsyIfDoWekbSS,"Taiwan Hotel","(blank parent)",Open,Brazil
rec1Vyr85dlsTlhjA,"Esencia Nativa","(blank parent)",Open,El Salvador
rec1WblO8rnicymJF,"Quality Hotel Pampulha","Choice Hotels International, Inc.",Open,Brazil
rec1WjGtsfZ1kyard,"Address Faria Lima by Intercity","ICH administracao de hoteis SA",Open,Brazil
rec1X6pphTLTJMsHw,"Atolon Hotel Cartagena Tierra Bomba, Curio Collection by Hilton","Hilton Worldwide",Pipeline,Colombia
rec1XIOEgngDkG8zx,"Hotel Amaca","(blank parent)",Open,Mexico
rec1XUqOBAY72b1G1,"San Juan Executive","(blank parent)",Open,Brazil
rec1XVlKXlZATcLEq,"Ocean Eden Bay","H10 Hotels",Open,Jamaica
rec1XW9QzmPAzP8fI,"Turtle Inn","(blank parent)",Open,Belize
rec1XblXdEFmEomGq,"Hotel Mision Conca","(blank parent)",Open,Mexico
rec1XucCkaKimnkVi,"Easy Corner Villas","(blank parent)",Open,Anguilla
rec1Y2Pr88guyIBVX,"Days Inn Juan Dolio Beach","Wyndham Hotels & Resorts",Pipeline,Dominican Republic
rec1Yyi8EiuVCuLt9,"Riviera Palace Hotel","(blank parent)",Open,Brazil
rec1ZDf8FXn0jaCbm,"Pousada Maravilha Geriba","(blank parent)",Open,Brazil
rec1aCIqSpaD0LjSQ,"1 Homes Preview Cabo","SH Hotels & Resorts",Open,Mexico
rec1bX54vbqI9FQbq,"Suites Del Sol","(blank parent)",Open,Mexico
rec1bhRWk6BssDwZJ,"Solar Bahia Hotel","(blank parent)",Open,Brazil
rec1cACy7swshc0MJ,"Comfort Inn Cancun Aeropuerto","(blank parent)",Open,Mexico
rec1cbrG5TFqiN9An,"El Reloj Hotel","(blank parent)",Open,Chile
rec1cqdEs7yVNfKNf,"Maya Bella Downtown Hotel","(blank parent)",Open,Belize
rec1ctwBTPI4ehWQa,"Mercure Sao Caetano Do Sul","AccorHotels",Open,Brazil
rec1d0IkE593QeFT2,"RIU Hotel Jalisco","Riu Hotels & Resorts",Open,Mexico
rec1d6qmtr7JQoDw3,"La Posta Del Cangrejo Hotel","(blank parent)",Open,Uruguay
rec1d7PMY2mIMqLXv,"Mirador Del Lago Hotel","(blank parent)",Open,Argentina
rec1d9rGRwP8AbzWP,"Hotel Horizontes Villa Soroa","(blank parent)",Open,Cuba
rec1dCE8diy1OuESk,"Costa Do Mar Hotel","(blank parent)",Open,Brazil
rec1dKCH4N76T62tc,"Aladinos Hotel & Club","(blank parent)",Open,Mexico
rec1dPTJuPdKt1qk6,"Five By Rochester","Rochester Hotels",Open,Paraguay
rec1dc5GwiTCJPfkn,"Best Western Cumbres Inn Cd Cuauhtemoc","BWH Hotels",Open,Mexico
rec1didP2nd2JO9Q3,"Hotel Posada Dona Alicia","(blank parent)",Open,Mexico
rec1domMk1jW5zhpQ,"Inverurie Executive Suites","(blank parent)",Open,Bermuda
rec1eEgb2Ft9fidVW,"Hotel California Mar","(blank parent)",Open,Mexico
rec1eYwfiXkZY8Dsv,"ACOYA Curaçao","(blank parent)",Open,Curaçao
rec1eeAHVgOTbqM2D,"Hotel Las Islas","(blank parent)",Open,Colombia
rec1eeUkiT9kcZCF8,"Wyndham Executivo Culiacan","Wyndham Hotels & Resorts",Open,Mexico
rec1ehfcGB0kTrRPW,"Hotel Plaza Las Américas Cali","(blank parent)",Open,Colombia
rec1et6DwZzQ1OMY3,"Hotel RIU Playa Blanca","Riu Hotels & Resorts",Open,Panama
rec1f6sHuDe0tW7q0,"Hotel Trianon","(blank parent)",Open,Mexico
rec1fIUonzrXBjUr2,"San Martin Hotel & Resort","(blank parent)",Open,Brazil
rec1fOVROK4GPIm11,"Croc's Resort & Casino","(blank parent)",Open,Costa Rica
rec1fTzKAvBxSQeZF,"Our Habitas Bacalar","AccorHotels",Open,Mexico
rec1famkAFz2yyQ3a,"Super 8 Boca Chica","Wyndham Hotels & Resorts",Pipeline,Dominican Republic
rec1gEPb91os0bmAr,"Establecimiento Turistico Tahuari","(blank parent)",Open,Peru
rec1gTVJ1ysYn8H0P,"Tropicana Hotel","(blank parent)",Open,Mexico
rec1gir7dyoWT3bq1,"Casa Grande Carilo","(blank parent)",Open,Argentina
rec1gsWsr10oRuS0D,"Petit St Vincent Private Island Resort","(blank parent)",Open,Saint Vincent and the Grenadines
rec1gtkf3OJiLFX4K,"La Central","(blank parent)",Open,Mexico
rec1gzYDb4Nw53Tkd,"Hotel Colonial","(blank parent)",Open,Mexico
rec1hBI48uBnoMyE2,"Hotel Cerro Castillo","(blank parent)",Open,Chile
rec1hNrP2CsAPmboQ,"Paradise Inn","(blank parent)",Open,Mexico
rec1hXX2MqOafnOWM,"Caye Caulker Plaza Hotel","(blank parent)",Open,Belize
rec1if79VosY5B6Av,"Sol Alphaville Hotel & Residence","(blank parent)",Open,Brazil
rec1ikl0OPnxBIsyV,"Ouro Verde Hotel","(blank parent)",Open,Brazil
rec1ipq3OijzP5alP,"ibis Santiago Estacion Central","AccorHotels",Open,Chile
rec1jSfBGNB4hlFRh,"Cambridge Villas","(blank parent)",Open,Bahamas
rec1jx3B9gAQS2ne6,"Hotel Coloso Arenal","(blank parent)",Open,Costa Rica
rec1k2ofDmdvIPmDq,"Hotel Continental","(blank parent)",Open,Ecuador
rec1k8e7Ylmdyk6zg,"Oceanico Armacao","(blank parent)",Open,Brazil
rec1kMQ4MCHQQJyuK,"Argentino Hotel","(blank parent)",Open,Argentina
rec1l227BIxH9UWls,"One San Luis Potosi Glorieta Juarez","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
rec1l900UGKuIlkul,"Hotel Boutique Sazagua","(blank parent)",Open,Colombia
rec1lHoPvOYd3n8FU,"Paradise Island Beach Hotel","(blank parent)",Open,Panama
rec1lXpKHrOxexiOx,"Wyndham Torreon","Wyndham Hotels & Resorts",Open,Mexico
rec1ldWjQMSWe5qkP,"Casa Morey","(blank parent)",Open,Peru
rec1lkR78KUfhNtb0,"Aloha Hotel","(blank parent)",Open,Mexico
rec1lwU0CiPkqzNpY,"Pop Art Hotel Las Colinas","(blank parent)",Open,Colombia
rec1m0d0Qcksx2wD9,"Enjoy Olimpia Park Resort","(blank parent)",Open,Brazil
rec1mFQ31qCntyMWb,"Blue Chairs Beach Resort","(blank parent)",Open,Mexico
rec1mLpqR3qpPX7XN,"Pirate's Inn","(blank parent)",Open,Barbados
rec1mQ9LjYgk9joDE,"El Portal De Salta Hotel","(blank parent)",Open,Argentina
rec1mfkowZrbISgVG,"Hotel Stelati","(blank parent)",Open,Brazil
rec1nKhAYRQEjjgWh,"Kalenda Resort Hotel St Francois","(blank parent)",Open,Guadeloupe
rec1nQrEwRijRI8LZ,"Balcones del Atlántico","(blank parent)",Open,Dominican Republic
rec1nxUTdoAJ3Am8N,"El Cid La Ceiba Beach Hotel","Choice Hotels International, Inc.",Open,Mexico
rec1p6etCFRh3N14C,"London Palace Hotel","(blank parent)",Open,Uruguay
rec1p9nQGvgUYxL5L,"Best Western Shalimar Praia Hotel","BWH Hotels",Open,Brazil
rec1pgwxSHgdBoBDT,"La Vieja Hosteria","(blank parent)",Open,Argentina
rec1pwh1yXee2STUG,"Hotel Sol Y Luna","(blank parent)",Open,Peru
rec1qGDrIVxqAZ5CM,"Staybridge Suites Leon City Center","IHG Hotels & Resorts",Pipeline,Mexico
rec1qkdsMGD2Wva8t,"Hotel Plaza Real","(blank parent)",Open,Argentina
rec1qneayhn0VHTWh,"Hotel Estelar Calle 100","Hoteles Estelar SA",Open,Colombia
rec1qsHxHnrZLatfp,"Senorial Platino Hotel","(blank parent)",Open,Mexico
rec1qx3G1LLHQQAaq,"Hotel Restaurant Cyvadier Beach","(blank parent)",Open,Haiti
rec1r3xmywCtFxJ4x,"Los Picos Hotel & Suites","(blank parent)",Open,Mexico
rec1r94lTOaCOoGjQ,"Corazon Cabo Resort & Spa","(blank parent)",Open,Mexico
rec1rAKSXk7wVdQvy,"ibis Styles Ponta Pora","AccorHotels",Open,Brazil
rec1rhUZ0Wcv3NOXb,"Hotel Cantera Diez","(blank parent)",Open,Mexico
rec1s2tkTrKPi12Dg,"Hotel Faranda Express Puerta Del Sol Barranquilla A Member of Radisson Individuals","Choice Hotels International, Inc.",Open,Colombia
rec1s4PwI9HHtIyFT,"Holiday Inn Express Cali Airport","IHG Hotels & Resorts",Pipeline,Colombia
rec1sN0aPsUyD7c5Z,"Royalton Hicacos Resort & Spa","Blue Diamond Resorts",Open,Cuba
rec1saEQEVimscdNZ,"Sleep Inn Puebla Centro Historico","Choice Hotels International, Inc.",Open,Mexico
rec1spcC3fdYbf01v,"Mar Sereno Hotel & Suites","(blank parent)",Open,Mexico
rec1t1oWhlG8OKx8I,"Bourbon Santos Convention Hotel","Bourbon Hotels & Resorts",Open,Brazil
rec1t6BdNRodCwO2I,"Hotel Plaza Mayor","(blank parent)",Open,Colombia
rec1tCG2X65YbEPFI,"Travel Inn Rio Roiss Hotel","(blank parent)",Open,Brazil
rec1tK1hmOMPahzSm,"Radisson Hotel Curico","Choice Hotels International, Inc.",Open,Chile
rec1tU8PczPBCacMz,"Estanplaza Nacoes Unidas","Estanplaza Hoteis",Open,Brazil
rec1tUxZD7DdVOLg5,"Mata Rocks Resort","(blank parent)",Open,Belize
rec1tXXxLagsIbABj,"Hotel El Tesoro of Elqui","(blank parent)",Open,Chile
rec1tgQsiL073JhgB,"Ramada by Wyndham Jaguaruna","Wyndham Hotels & Resorts",Pipeline,Brazil
rec1ts8HfmWiMvf9v,"Hotel Cabanas Del Lago","(blank parent)",Open,Chile
rec1uGjv9ue3FdGcY,"Hotel Concordia","(blank parent)",Open,Mexico
rec1uJarHLadXtIjQ,"Sol Belo Horizonte","(blank parent)",Open,Brazil
rec1uNU5omHp82qck,"The Retreat Hotel","(blank parent)",Open,Bahamas
rec1unw73SJrNmtiZ,"Alto Traful by DOT Boutique","(blank parent)",Open,Argentina
rec1unyHjJv1c3v0w,"Hotel Punta Franca","(blank parent)",Open,Panama
rec1ux7slm1R5Uyr7,"Real del Mar Golf Resort & Spa","(blank parent)",Open,Mexico
rec1uxwCiK6jLQPaH,"Hotel Nacional Inn Angra dos Reis","Nacional Inn Hotéis",Open,Brazil
rec1v8KnE1v2kwFz1,"Hotel Le Parc","(blank parent)",Open,Ecuador
rec1vETdIfN5N8R3k,"Cinnamon Bay Beach & Campground","(blank parent)",Open,US Virgin Islands
rec1vJ6SwWH7tEriz,"Bar B Barn Beach Hotel","(blank parent)",Open,Jamaica
rec1vd4mYSe3PHno3,"Hotel Pouso Real","(blank parent)",Open,Brazil
rec1vzZvvBvObYOe9,"Hotel Posada Santa Fe","(blank parent)",Open,Mexico
rec1w1gaV8kMQ9Jth,"Holiday Inn & Suites Mexico Felipe Angeles Airport","IHG Hotels & Resorts",Open,Mexico
rec1w7tV0vvdlWb2O,"MIL810 Ushuaia Hotel","(blank parent)",Open,Argentina
rec1wNuNeXmdV0XPx,"Hotel La Rana Cansada","(blank parent)",Open,Mexico
rec1wbu9Lmx7mPxCw,"Hotel Plaza El Carmen","(blank parent)",Open,Panama
rec1x8GvdZVqo3lF8,"Luhho Suites Bogota","(blank parent)",Open,Colombia
rec1xA0KyGI5LsXsR,"Aquamarina Hotel","(blank parent)",Open,Mexico
rec1xAygRiS3JCOfZ,"Bourbon Joinville Convention Hotel","Bourbon Hotels & Resorts",Open,Brazil
rec1xDU2AOHR78xyp,"Hotel Cabrero Mar","(blank parent)",Open,Colombia
rec1xKXJ9Nyu0YKbW,"Hotel Isla Arena Plaza","(blank parent)",Open,Colombia
rec1xnJ0OLxeldSCB,"Holiday Inn Express & Suites Chihuahua Juventud","IHG Hotels & Resorts",Open,Mexico
rec1y1lkl0jggxYxu,"ibis Copacabana Posto 5","AccorHotels",Open,Brazil
rec1yGF96jrZT5OVz,"Sunset Beach Hotel Punta Del Este","(blank parent)",Open,Uruguay
rec1yadP9jVuamvwF,"Hotel Mexico","(blank parent)",Open,Mexico
rec1ybTMCedaIh0sZ,"Lo Sereno Casa de Playa","(blank parent)",Open,Mexico
rec1ydNZXP2vozFSB,"Galeria Plaza Monterrey","(blank parent)",Open,Mexico
rec1yffODlw3xa2PH,"Grandview Bed & Breakfast","(blank parent)",Open,Montserrat
rec1z8VPC5RWe4st8,"Eurobuilding Express Maiquetia","(blank parent)",Open,Venezuela (Bolivarian Republic of)
rec1zTQy0alehcO6G,"Cassino All Inclusive Resort Poços de Caldas","(blank parent)",Open,Brazil
rec20fd3OS8lIxRJ2,"Scout's Place Hotel","(blank parent)",Open,Bonaire, Sint Eustatius and Saba
rec20lvfCqQmpmhVM,"Sonesta Posadas Del Inca-Sacred Valley-Yucay","Sonesta International Hotels Corp",Open,Peru
rec219JtrcWBpoWGD,"Hotel La Mina Parral","(blank parent)",Open,Mexico
rec21HFTqYMMp5BTF,"Pasadena Hostel","(blank parent)",Open,Colombia
rec21SxDITSmyeLtt,"Alicia's House","(blank parent)",Open,Trinidad and Tobago
rec21WjaZqNdPbNla,"Claridge Hotel","(blank parent)",Open,Argentina
rec21YPO92xuR4Iya,"Hacienda Cantalagua Resort","(blank parent)",Open,Mexico
rec21bs0D9vDgmMAt,"Exe Alameda Reforma","Eurostars Hotel Company S.L.",Open,Mexico
rec224yzrzpDLp3mj,"Casa Republica Barranco Boutique Hotel","(blank parent)",Open,Peru
rec23EGTlQFvZv9of,"Hotel Riu Santa Fe","Riu Hotels & Resorts",Open,Mexico
rec23WH5qLnAEgR1a,"Pleno Palermo SOHO","(blank parent)",Open,Argentina
rec23WU9ZHd1LQoHP,"Hacienda De Vallarta Las Glorias","(blank parent)",Open,Mexico
rec23nnImPSGCxxY0,"Emiliano Rio de Janeiro","(blank parent)",Open,Brazil
rec23u2tz6eSeIWsf,"Hotel Cottage Puerto Buceo","(blank parent)",Open,Uruguay
rec24Mab2jOAOdqy2,"Canopy Lodge","(blank parent)",Open,Panama
rec24PP5xyqtk889l,"Salto del Carileufu Hotel & Cabins","(blank parent)",Open,Chile
rec24Z1NQKuMJMbFN,"Hotel Arenas Blancas","(blank parent)",Open,Chile
rec24s8YptJ8hMSEy,"Hyatt Centric San Isidro Lima","Hyatt Hotels Corporation",Open,Peru
rec24vWu5FDfCzcpT,"Hotel Del Portal","(blank parent)",Open,Mexico
rec25LKLh3RLhpZQL,"Holiday Inn Express Paraiso Dos Bocas","IHG Hotels & Resorts",Open,Mexico
rec25NjRZHQr1Aoma,"Hotel El Milagro En Cartagena","(blank parent)",Open,Colombia
rec25YZu8RaUfK0yd,"Rio Sagrado a Belmond Hotel Sacred Valley","Belmond Management Ltd",Open,Peru
rec25e3IAmA50AvAD,"Park Plaza Apart Hotel","(blank parent)",Open,Chile
rec25iL7jwMzmW5Ey,"Hotel Luxor Cucuta","(blank parent)",Open,Colombia
rec26m34vAv0VY7DN,"Hotel Margarita","(blank parent)",Open,Mexico
rec26sJkSBGcSRWyc,"Hostal Santa Rosa","(blank parent)",Open,Mexico
rec27Gl2oh0ZpWTPx,"Casa Andina Standard Benavides","Casa Andina Hoteles",Open,Peru
rec27HjRzgLpCZeW7,"The Wild Oscar","(blank parent)",Open,Mexico
rec27MS7CmOKlAT60,"Del Valle Inn Hotel","(blank parent)",Open,Mexico
rec27Tt9dWfOfEtd8,"Royal Hotel","(blank parent)",Open,Brazil
rec27vAk9TzI8tLei,"Brion City Hotel BW Signature Collection","BWH Hotels",Open,Curaçao
rec28581AZiRufUD5,"Lost Iguana Resort","(blank parent)",Open,Costa Rica
rec28cZOjDbiTneUO,"Hotel Doral","(blank parent)",Open,Ecuador
rec28dXBw49P4dlc2,"Hotel California","(blank parent)",Open,Panama
rec29KtSqOxJiTszn,"Viva Wyndham Fortuna Beach","Wyndham Hotels & Resorts",Open,Bahamas
rec29ZBrzlxRf1UIo,"Jangal das Araucarias","(blank parent)",Open,Brazil
rec29fKz5UUtmEAuR,"Ibis Joao Pessoa","AccorHotels",Open,Brazil
rec2Am7XElHqfo0eY,"Hotel Polanco","(blank parent)",Open,Mexico
rec2B1bZ1smxephIa,"Cabanas Sierra Mazamitla","(blank parent)",Open,Mexico
rec2BJZQq4tgfUvm4,"Awasi Iguazu","(blank parent)",Open,Argentina
rec2BKc2pDy57QQdx,"Bourbon Resort Atibaia","Bourbon Hotels & Resorts",Open,Brazil
rec2BNFaJYpLAuojG,"Hotel Mision Mazatlan","(blank parent)",Open,Mexico
rec2BsPVsVOXQcUKO,"Apart Hotel Libertador El Calafate","(blank parent)",Open,Argentina
rec2CEGnregSX0GPC,"Quinta Del Sol Inn","(blank parent)",Open,Mexico
rec2CMMPySRfNe7pS,"Hosteria La Masia","(blank parent)",Open,Argentina
rec2CN8RRNcUClC12,"Selina La Paz","Selina Management Panama, S.A.",Open,Bolivia
rec2CVCFMFGTeba7U,"Böden Hotel & Spa by AKEN Soul","(blank parent)",Open,Argentina
rec2Cbdw7pcWZ3pf7,"Bisonte Libertad","(blank parent)",Open,Argentina
rec2CirwVlfsKltbw,"Cantamar Hotel","(blank parent)",Open,Chile
rec2Cl4AIlX20EgIK,"Tibet House","(blank parent)",Open,Argentina
rec2CuHxNh4pLUieN,"Quality Hotel Curitiba","Choice Hotels International, Inc.",Open,Brazil
rec2DHSYjcFHArpuz,"Argenta Tower Retiro","(blank parent)",Open,Argentina
rec2DRW8H2i2nokO7,"Thermas Hotel & Resort","(blank parent)",Open,Brazil
rec2DTfN9OhIOIfxJ,"Selina Tulum Downtown","Selina Management Panama, S.A.",Open,Mexico
rec2DcY2bsNoW2uXe,"Pasanggrahan Boutique Hotel","(blank parent)",Open,Sint Maarten (Dutch part)
rec2ECsEIKNhehMtt,"Selina Santa Teresa North","Selina Management Panama, S.A.",Open,Costa Rica
rec2EFYAQcmX47SUD,"Hotel Empresarial","(blank parent)",Open,Mexico
rec2EIChTGuowr5s8,"Condado Ocean Club","(blank parent)",Open,Puerto Rico
rec2EP5g9HPb0PWHq,"Holland Lodge Paramaribo","(blank parent)",Open,Suriname
rec2FfDnkxxnu0XMf,"The Meridian Club Pine Cay","(blank parent)",Open,Turks and Caicos Islands
rec2G5LzbWlxjmh1u,"Hotel & Residencia Del Sol","(blank parent)",Open,Guatemala
rec2GFlB8MIMMd1um,"Agustos Cusco Hotel","(blank parent)",Open,Peru
rec2GI2lwDBjiQELp,"Hotel Salmones","(blank parent)",Open,Mexico
rec2GMmOabsOv6nEx,"SLS Buenos Aires Puerto Madero","AccorHotels",Open,Argentina
rec2GYHX0ewJeTc7z,"ibis Guaxupe","AccorHotels",Open,Brazil
rec2Gg7SNVu50njcG,"Bristol Hotels Evidence Goiania","Allia Hotels",Open,Brazil
rec2Gp44PpF0zfUUs,"Confort 80 Zona Rosa","(blank parent)",Open,Colombia
rec2H90LiD8tRixUs,"Palacio Del Sol Hotel","(blank parent)",Open,Mexico
rec2HOFbX8xugtZvc,"Hotel Campestre San Marcos","(blank parent)",Open,Colombia
rec2HgxodW1R1QpzY,"Americana Hotel","(blank parent)",Open,Brazil
rec2HiYE33StyzH3y,"The Atrium Beach Resort and Spa Ascend Hotel Collection","Wyndham Hotels & Resorts",Open,Sint Maarten (Dutch part)
rec2HulHLIOfvNGAS,"Fourways Inn & Cottage Colony","(blank parent)",Open,Bermuda
rec2IIWMwUFVrVvGB,"The Potlatch Club Boutique Hotel","(blank parent)",Open,Bahamas
