action,recordId,strId,sourceFile,rowNumber,fieldsUpdated,notes
updated,recpAblJ67kBs4bHa,263671,Existing - Mexico.xls:410,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Comfort Inn Hermosillo Airport""}"
updated,rec7raIxpslpwKxG7,224704,Existing - Mexico.xls:412,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Courtyard Hermosillo""}"
updated,recJuGSxknACeFS1n,107762,Existing - Mexico.xls:413,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Fiesta Americana Hermosillo""}"
updated,recJOaOAuR75Q1hhn,139757,Existing - Mexico.xls:414,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Fiesta Inn Hermosillo""}"
updated,recbA5g3z85bXogXK,213256,Existing - Mexico.xls:416,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Holiday Inn & Suites Hermosillo Aeropuerto""}"
updated,recCqolKGNUN4NJIj,212281,Existing - Mexico.xls:417,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Holiday Inn Express & Suites Hermosillo""}"
updated,recdoZ1Matsy6Fzxg,155668,Existing - Mexico.xls:418,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Hotel Colonial Hermosillo""}"
updated,rec7IWpKX7SHobnMg,198372,Existing - Mexico.xls:419,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Ibis Hotel Hermosillo""}"
updated,reckAXJ5I86EVPeSx,232194,Existing - Mexico.xls:420,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Hermosillo"",""city"":""Hermosillo"",""country"":""Mexico"",""name"":""Sleep Inn Hermosillo""}"
updated,recOLkywiiXnQWynA,306972,Existing - Mexico.xls:422,,Market; Submarket; city; country; name,"{""Market"":""Mexican Caribbean"",""Submarket"":""Cozumel/Isla Mujeres/Holbox"",""city"":""Holbox"",""country"":""Mexico"",""name"":""Nomade Holbox""}"
updated,recT5ew8bhN1kPdkZ,140116,Existing - Mexico.xls:424,,Market; Submarket; city; country; name,"{""Market"":""Pacific South"",""Submarket"":""Huatulco"",""city"":""Huatulco"",""country"":""Mexico"",""name"":""Best Western Posada Chahue""}"
updated,recvZdSwnB9L1hxvQ,124755,Existing - Mexico.xls:425,,Market; Submarket; city; country; name,"{""Market"":""Pacific South"",""Submarket"":""Huatulco"",""city"":""Huatulco"",""country"":""Mexico"",""name"":""Camino Real Zaashila Huatulco""}"
updated,recuu43cw93fEHMka,107956,Existing - Mexico.xls:426,,Market; Submarket; city; country; name,"{""Market"":""Pacific South"",""Submarket"":""Huatulco"",""city"":""Huatulco"",""country"":""Mexico"",""name"":""Dreams Huatulco Resort & Spa""}"
updated,recwzriXByqR7FORX,212723,Existing - Mexico.xls:427,,Market; Submarket; city; country; name,"{""Market"":""Pacific South"",""Submarket"":""Huatulco"",""city"":""Huatulco"",""country"":""Mexico"",""name"":""Holiday Inn Huatulco""}"
updated,reclfmshVeVWd6Hbq,108043,Existing - Mexico.xls:428,,Market; Submarket; city; country; name,"{""Market"":""Pacific South"",""Submarket"":""Huatulco"",""city"":""Huatulco"",""country"":""Mexico"",""name"":""Las Brisas Huatulco""}"
updated,rec9UPFa6EGEuZIdK,122218,Existing - Mexico.xls:431,,Market; Submarket; city; country; name,"{""Market"":""Pacific South"",""Submarket"":""Huatulco"",""city"":""Huatulco"",""country"":""Mexico"",""name"":""Quinta Real Huatulco""}"
updated,recfBLX40CqQM4nOa,259459,Existing - Mexico.xls:434,,Market; Submarket; city; country; name,"{""Market"":""Mexico City"",""Submarket"":""Mexico City North"",""city"":""Huixquilucan de Degollado"",""country"":""Mexico"",""name"":""City Express Plus by Marriott Interlomas""}"
updated,recK0JQe4IzP9J3O5,192374,Existing - Mexico.xls:435,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""Best Western Plus Plaza Florida & Tower""}"
updated,recbCnHsSx5Fyo34U,154635,Existing - Mexico.xls:436,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""City Express by Marriott Irapuato""}"
updated,rec73aqiBV2wsKYHT,212560,Existing - Mexico.xls:437,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""City Express by Marriott Irapuato Norte""}"
updated,rec7Ny9PfihzkgEGK,257420,Existing - Mexico.xls:438,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""Comfort Inn Irapuato""}"
updated,recGVSSoht51OjzBO,264437,Existing - Mexico.xls:439,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""Galeria Plaza Irapuato""}"
updated,recRwIdA4l429nWnN,226667,Existing - Mexico.xls:440,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""Hampton Inn Irapuato""}"
updated,reci9AqyWRPAeLM6u,234158,Existing - Mexico.xls:442,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""ibis Irapuato""}"
updated,reccLcYyKk9JuZlwZ,262717,Existing - Mexico.xls:443,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""Microtel Inn & Suites by Wyndham Irapuato""}"
updated,recwC0K1eottuZjcU,235960,Existing - Mexico.xls:444,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Irapuato"",""city"":""Irapuato"",""country"":""Mexico"",""name"":""Staybridge Suites Irapuato""}"
updated,recoyO4bU0eXSoZxZ,267635,Existing - Mexico.xls:446,,Market; Submarket; city; country; name,"{""Market"":""Mexican Caribbean"",""Submarket"":""Cozumel/Isla Mujeres/Holbox"",""city"":""Isla Mujeres"",""country"":""Mexico"",""name"":""Catalonia Costa Mujeres""}"
updated,rec87IPEvEFndipwY,158293,Existing - Mexico.xls:450,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Ixtapa Zihuatanejo"",""city"":""Ixtapa"",""country"":""Mexico"",""name"":""Cala De Mar Resort & Spa Ixtapa""}"
updated,recnCXzFYGKXntk4B,107808,Existing - Mexico.xls:451,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Ixtapa Zihuatanejo"",""city"":""Ixtapa"",""country"":""Mexico"",""name"":""Holiday Inn Resort Ixtapa""}"
updated,recb18R47T3rmciH5,107864,Existing - Mexico.xls:452,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Ixtapa Zihuatanejo"",""city"":""Ixtapa"",""country"":""Mexico"",""name"":""Krystal Ixtapa Hotel""}"
updated,recsrexVDJgY5n1go,107714,Existing - Mexico.xls:453,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Ixtapa Zihuatanejo"",""city"":""Ixtapa"",""country"":""Mexico"",""name"":""Las Brisas Ixtapa""}"
updated,recp1hke6HHNTz6vg,107733,Existing - Mexico.xls:454,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Ixtapa Zihuatanejo"",""city"":""Ixtapa Zihuatanejo"",""country"":""Mexico"",""name"":""Hotel Emporio Ixtapa""}"
updated,recIUPC8F5gmjwthy,107889,Existing - Mexico.xls:456,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Ixtapa Zihuatanejo"",""city"":""Ixtapa Zihuatanejo"",""country"":""Mexico"",""name"":""Sunscape Dorado Pacifico Ixtapa""}"
updated,recWwRqb3zKL7vZsA,108143,Existing - Mexico.xls:457,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central South"",""Submarket"":""Cuernavaca"",""city"":""Jiutepec"",""country"":""Mexico"",""name"":""Grand Fiesta Americana Sumiya Cuernavaca""}"
updated,recbDWNMet3cLodCI,155550,Existing - Mexico.xls:458,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central North"",""Submarket"":""Ciudad Juarez"",""city"":""Juarez"",""country"":""Mexico"",""name"":""Hotel Colonial Ciudad Juarez""}"
updated,rec5s9hAk5fUkBHwj,298610,Existing - Mexico.xls:460,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Queretaro"",""city"":""Juriquilla"",""country"":""Mexico"",""name"":""Fujitaya Queretaro""}"
updated,recEKkU3GQYMWV66f,317052,Existing - Mexico.xls:461,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Queretaro"",""city"":""Juriquilla"",""country"":""Mexico"",""name"":""Hampton by Hilton Queretaro Juriquilla""}"
updated,recjszCK9x4INUhOn,215158,Existing - Mexico.xls:463,,Market; Submarket; city; country; name,"{""Market"":""Gulf of Mexico"",""Submarket"":""Gulf Regional"",""city"":""La Ceiba"",""country"":""Mexico"",""name"":""City Express by Marriott Paraiso""}"
updated,recx7aZhD16bG1H63,284162,Existing - Mexico.xls:465,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Baja California Regional"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Baja Club""}"
updated,recVg3a3wptVc2qQ7,153858,Existing - Mexico.xls:466,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Los Cabos"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Casa Dorada Los Cabos Resort & Spa""}"
updated,recdz5f9TrLZHDVb0,212562,Existing - Mexico.xls:467,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Baja California Regional"",""city"":""La Paz"",""country"":""Mexico"",""name"":""City Express by Marriott La Paz""}"
updated,reckzQxhedaodXt4c,211497,Existing - Mexico.xls:468,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Baja California Regional"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Courtyard La Paz Baja California Sur""}"
updated,recJUyhILwsy8OKUW,266432,Existing - Mexico.xls:469,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Los Cabos"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Four Seasons Resort Los Cabos at Costa Palmas""}"
updated,recobL29Z8bTxwISo,130990,Existing - Mexico.xls:470,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Los Cabos"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Grand Fiesta Americana Los Cabos All Inclusive Golf & Spa""}"
updated,recO8e82QfmzdJml2,209608,Existing - Mexico.xls:472,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Los Cabos"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Hotel El Ganzo""}"
updated,recpu1fwK7CtoOIEq,139763,Existing - Mexico.xls:473,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Baja California Regional"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Hotel Indigo La Paz Puerta Cortes""}"
updated,recoT81RfeQVhdwZY,138775,Existing - Mexico.xls:474,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Los Cabos"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Marquis Los Cabos All Inclusive Resort & Spa""}"
updated,recOx0zUKSQYBLn6o,181471,Existing - Mexico.xls:475,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Los Cabos"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Montage Los Cabos""}"
updated,recpK0pjwr236pSa9,232356,Existing - Mexico.xls:476,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Baja California Regional"",""city"":""La Paz"",""country"":""Mexico"",""name"":""One Hoteles La Paz""}"
updated,reckM1T4mT6ZpKvHo,119577,Existing - Mexico.xls:477,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Los Cabos"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Paradisus Los Cabos - Adults Only""}"
updated,reco3IbH6nSV3YtTR,138689,Existing - Mexico.xls:478,,Market; Submarket; city; country; name,"{""Market"":""Baja California"",""Submarket"":""Los Cabos"",""city"":""La Paz"",""country"":""Mexico"",""name"":""Zoetry Casa del Mar Los Cabos""}"
updated,rec7ifurrdGj0dCYl,107786,Existing - Mexico.xls:479,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Pacific Central Regional"",""city"":""La Piedad"",""country"":""Mexico"",""name"":""Holiday Inn La Piedad""}"
updated,recibiHRTmPmPcMYK,285023,Existing - Mexico.xls:480,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Pacific Central Regional"",""city"":""Lagos de Moreno"",""country"":""Mexico"",""name"":""City Express by Marriott Lagos De Moreno""}"
updated,recFIdDamSCi7Y91U,108100,Existing - Mexico.xls:481,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Aguascalientes"",""city"":""Las Flores"",""country"":""Mexico"",""name"":""Fiesta Americana Aguascalientes""}"
updated,receKVYtjaVLMHgGi,166497,Existing - Mexico.xls:483,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Ixtapa Zihuatanejo"",""city"":""Lazaro Cardenas"",""country"":""Mexico"",""name"":""City Express by Marriott Lazaro Cardenas""}"
updated,recqQWcHBvodVl1ZD,293923,Existing - Mexico.xls:484,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Capital O Hotel Vitale""}"
updated,recQZRoUL2jxncXcq,154695,Existing - Mexico.xls:485,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""City Express by Marriott Leon""}"
updated,recu01wmbr1ggBgAm,253206,Existing - Mexico.xls:486,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""City Express Junior by Marriott Leon Centro de Convenciones""}"
updated,rectWNYeh4c4LTMfj,253207,Existing - Mexico.xls:487,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""City Express Plus by Marriott Leon Centro de Convenciones""}"
updated,recevmMhkqrkBXT4Z,205206,Existing - Mexico.xls:488,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Courtyard Leon At The Poliforum""}"
updated,recAtj5ssi5veDSl1,163493,Existing - Mexico.xls:489,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Crowne Plaza Hotel Leon""}"
updated,recfjN1DRIiij6njU,108162,Existing - Mexico.xls:490,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Fiesta Inn Leon""}"
updated,recvFI0CWUThIwUTS,213311,Existing - Mexico.xls:493,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Hilton Garden Inn Leon Poliforum""}"
updated,recNwZpr5qfHWkrm2,224747,Existing - Mexico.xls:494,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Holiday Inn & Suites Leon Plaza Mayor""}"
updated,recU7rLj0GaqpUIMi,133956,Existing - Mexico.xls:495,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Holiday Inn Leon Convention Center""}"
updated,rec2yMompFBf2Qpli,107843,Existing - Mexico.xls:496,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Holiday Inn Leon Guanajuato""}"
updated,rec0qZc0QaD4nCy4v,259819,Existing - Mexico.xls:498,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Hyatt Centric Campestre Leon""}"
updated,recEyyw66NVYIFgze,234901,Existing - Mexico.xls:499,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""one Leon Poliforum""}"
updated,recjTNbfPSlClglNl,234903,Existing - Mexico.xls:502,,Market; Submarket; city; country; name,"{""Market"":""Mexico Central/Bajio"",""Submarket"":""Leon"",""city"":""Leon"",""country"":""Mexico"",""name"":""Sleep Inn Leon Antares""}"
updated,recHyNnNwO7UFeMRO,282392,Existing - Mexico.xls:504,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Guadalajara"",""city"":""Los Gavilanes"",""country"":""Mexico"",""name"":""aloft Guadalajara Sur""}"
updated,recCb6WjfTmHNV1Nw,140134,Existing - Mexico.xls:505,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Los Mochis"",""city"":""Los Mochis"",""country"":""Mexico"",""name"":""Best Western Plus Los Mochis""}"
updated,rec53VN3Y1ooA9u5V,199234,Existing - Mexico.xls:506,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Los Mochis"",""city"":""Los Mochis"",""country"":""Mexico"",""name"":""City Express Los Mochis""}"
updated,recnZmWCTRdSRGlQc,234910,Existing - Mexico.xls:508,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Los Mochis"",""city"":""Los Mochis"",""country"":""Mexico"",""name"":""Fiesta Inn Los Mochis""}"
updated,recVfuJrd8BSN0scD,215689,Existing - Mexico.xls:509,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northwest"",""Submarket"":""Los Mochis"",""city"":""Los Mochis"",""country"":""Mexico"",""name"":""ibis Los Mochis""}"
updated,recNRG0JiVM7T1X5R,133153,Existing - Mexico.xls:511,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Manzanillo"",""city"":""Manzanillo"",""country"":""Mexico"",""name"":""Barcelo Karmina""}"
updated,rec5L4xUShEQ0hXID,157523,Existing - Mexico.xls:512,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Manzanillo"",""city"":""Manzanillo"",""country"":""Mexico"",""name"":""Best Western Plus Luna Del Mar""}"
updated,recGn9XF6H8H7k7uW,212406,Existing - Mexico.xls:513,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Manzanillo"",""city"":""Manzanillo"",""country"":""Mexico"",""name"":""City Express by Marriott Manzanillo""}"
updated,recjjrV9rk2SsV35N,153659,Existing - Mexico.xls:514,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Manzanillo"",""city"":""Manzanillo"",""country"":""Mexico"",""name"":""Holiday Inn Express Manzanillo""}"
updated,rechI6iDa1KQu0dqH,107715,Existing - Mexico.xls:515,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Manzanillo"",""city"":""Manzanillo"",""country"":""Mexico"",""name"":""Las Hadas By Brisas""}"
updated,recpQXzLt7SsO3mao,108073,Existing - Mexico.xls:516,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Manzanillo"",""city"":""Manzanillo"",""country"":""Mexico"",""name"":""Vista Playa de Oro Manzanillo""}"
updated,rec7Hu1gzhQSUb3Ic,129911,Existing - Mexico.xls:518,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northeast"",""Submarket"":""Tamaulipas Regional"",""city"":""Matamoros"",""country"":""Mexico"",""name"":""Best Western Hotel Plaza Matamoros""}"
updated,recCg3NMTrKJ63g9E,220104,Existing - Mexico.xls:519,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northeast"",""Submarket"":""Tamaulipas Regional"",""city"":""Matamoros"",""country"":""Mexico"",""name"":""City Express by Marriott Matamoros""}"
updated,recfPqtRJAA9vtyeQ,133461,Existing - Mexico.xls:520,,Market; Submarket; city; country; name,"{""Market"":""Mexico Northeast"",""Submarket"":""Tamaulipas Regional"",""city"":""Matamoros"",""country"":""Mexico"",""name"":""Holiday Inn Matamoros""}"
updated,recn86fFOo8QwIU5S,143191,Existing - Mexico.xls:522,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""Best Western Hotel Posada Freeman Zona Dorada""}"
updated,recp4X0RLKSLi9IED,140130,Existing - Mexico.xls:523,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""Best Western Posada Freemen""}"
updated,recPaiRTKJ67nwBed,166482,Existing - Mexico.xls:524,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""City Express by Marriott Mazatlan""}"
updated,rec49WOHXuCchJn4S,298322,Existing - Mexico.xls:525,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""City Express Plus by Marriott Mazatlan""}"
updated,rechQreRSvWvCgfLT,285010,Existing - Mexico.xls:526,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""Courtyard Mazatlan Beach Resort""}"
updated,recIKOxkqgylexSGR,260757,Existing - Mexico.xls:527,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""DoubleTree by Hilton Mazatlan""}"
updated,recr9ZqfsUJ6MMnCZ,133403,Existing - Mexico.xls:533,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""Emporio Hotel Mazatlan""}"
updated,recGnPNAHhz5mz0vl,230943,Existing - Mexico.xls:536,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""Holiday Inn Resort Mazatlan""}"
updated,recYXj4dxO3iPVPfk,257080,Existing - Mexico.xls:537,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""ibis Mazatlan Marina Hotel""}"
updated,recgmlv62BWqPIw1P,152009,Existing - Mexico.xls:539,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""Quality Inn Mazatlan""}"
updated,recRJCsqWdTRChk7s,225981,Existing - Mexico.xls:540,,Market; Submarket; city; country; name,"{""Market"":""Pacific Central"",""Submarket"":""Mazatlan"",""city"":""Mazatlan"",""country"":""Mexico"",""name"":""Sleep Inn Mazatlan""}"
updated,recTk0mlAiXFDujYc,284520,Existing - Mexico.xls:543,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Camino Real Merida""}"
updated,rect8AnV5aIzE3k3H,199301,Existing - Mexico.xls:544,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""City Express by Marriott Merida""}"
updated,recKHMD4yJfNXkyny,233094,Existing - Mexico.xls:545,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""City Express by Marriott Merida Altabrisa""}"
updated,recNjN2iyKKoAmbqq,259441,Existing - Mexico.xls:546,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""City Express Plus by Marriott Merida""}"
updated,rec4PUO6x2ww6kdJH,277825,Existing - Mexico.xls:547,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Courtyard Merida Downtown""}"
updated,rec2UDYReyg9GnzRF,138803,Existing - Mexico.xls:549,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Curio Collection by Hilton Villa Mercedes Merida""}"
updated,recWzHjrAHpIB1dUZ,270734,Existing - Mexico.xls:550,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Extended Suites Merida Siglo XXI""}"
updated,rec32KMitDqXVOYbo,107922,Existing - Mexico.xls:551,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Fiesta Americana Merida""}"
updated,rec9l8WEKBOh7X3BM,234922,Existing - Mexico.xls:552,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Fiesta Inn Merida""}"
updated,recay9xFI8MtlYzHh,215455,Existing - Mexico.xls:555,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Hampton  Inn Merida""}"
updated,rec8W31Zt9F66oAwq,264904,Existing - Mexico.xls:556,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Holiday Inn & Suites Merida La Isla""}"
updated,recV2VQbewLrLCUWI,186580,Existing - Mexico.xls:557,,Market; Submarket; city; country; name,"{""Market"":""Yucatan/Campeche"",""Submarket"":""Merida"",""city"":""Merida"",""country"":""Mexico"",""name"":""Holiday Inn Express Merida""}"
