sourceRecordId,rawHotelName,rawCity,resolvedCity,rawWebsite,resolvedWebsite,qualityScore,route,reason,matchedBrand,censusRecommendedAction,wikidataQid,wikidataCity,wikidataWebsite,wikidataMatchConfidence,wikidataMatchScore,plan_tier,plan_next
node/5867352185,San Martin,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5916285505,Hotel La Fuente,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020277,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5916667511,Hotel WC,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5930313289,Hotel Mi Cabaña,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5935898328,Resort Bahía de los Dioses,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5936807188,Hotel Cotubanamá,,Samaná,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020330,Samaná,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/5936880385,Hotel El Paraíso,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5936880386,Hotel Mildania,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5984420795,casa mama Adrian,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5984422591,hotel El toro,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/5985277192,dormitorio hato mayor,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6008398122,Habana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6017605988,Altos de virella,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6020419629,The Circle by Meliá,,,https://twitter.com/CirclebyMelia,https://twitter.com/CirclebyMelia,70,route_known_chain_not_active,known_chain_name,Meliá,likely_new_candidate,Q112020360,,,none,20,excluded_not_independent,route_to_branded_or_steward
node/6022237072,Hotel Galsi,Puerto Plata,Puerto Plata,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020298,,,medium,60,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/6032173384,Hotel Leidy,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6032173891,Hotel Angelito,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6044023488,Hotel Las Colinas,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6186383052,Casa Gio Las Terrenas,Las Terrenas,Las Terrenas,,,85,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Affitta camere,likely_new_candidate,Q112020324,Las Terrenas,,none,25,excluded_not_independent,route_to_branded_or_steward
node/6223357785,Black Beards Resort,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6235248905,Villa Lotus,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6250137987,Cabañas Manhattan,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6253504396,Hostel Quintonido,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6259007985,Hotel Jimaní,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6281684685,Casa grande,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6294161985,Tia de Lisa,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6313032685,Hotel Taíno Fronterizo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6314999313,Catalonia Bavaro Royal,,,,,65,route_known_chain_not_active,known_chain_name,Catalonia,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
node/6402906489,casa de esperanza,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6425797885,Виталий Олесик,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6429388223,HOTEL BRISOL,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6448141485,Lopesa,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6467016348,Complejo Turístico Hora Azul,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6468314516,Hotel Emotions by Hodelpa,,,,,55,route_known_chain_not_active,known_chain_name,Hodelpa,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/6476870837,Hotel Nueva York,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6482988314,Hotel Perla del Sur,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6508652186,Cabañas Kiss,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6514622885,El Conde,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6514622986,EL Conde,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6561542253,Cabrera Chalet,Cabrera,Cabrera,https://www.cabrera-chalet.com,https://www.cabrera-chalet.com,100,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Boutique Hotel,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/6566452585,Casa,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6592115592,Punta Rucia,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020333,,,none,20,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6592115593,Hotel Sand Bay Oceanfront,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6604034360,Casa de Huespedes Colonial,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/6604081464,Share Melvi Apartment,Punta Cana,Punta Cana,,,85,route_known_chain_not_active,osm_brand_tag_known_chain,Barceló,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/6615239085,MT hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6709861386,Jaraba,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,possible_duplicate_review,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6778035756,"7""S""",,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6803118224,Hotel Patria,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6803118225,Hotel Gri Gri,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6803329397,Hotel Balcones De La Bahia,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6847561182,Mira Cielo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6908171775,Casa Ana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6939934185,Mosquito Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/6996449236,Hotel Coco,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884780,,,high,77,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/7098867211,Louisa Apart Hotel,,,http://www.louisahotel.com,http://www.louisahotel.com,80,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/7104816985,Hostal juana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7137367776,Hotel Green Palace,Moca,Moca,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/7243009922,Casa PorqueNo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7243015034,La Isleta,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884807,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/7243015035,Arena Oceanview Hotel & La Terraza Restaurant,Las Galeres,Las Galeres,https://arenahotelboutique.com,https://arenahotelboutique.com,100,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Private,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/7243024423,La Ballena Backpackers,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111124503,,,low,32,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7243024569,Chalet Tropical,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111414774,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/7243040458,Il Triangolo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020339,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7243041990,Hotel Playita,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7243042685,Hotel GriGri,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7274607989,Las Galeras Hotel,,,https://las-galeras.com/,https://las-galeras.com/,75,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,Q112020341,,,high,90,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/7353668140,La Dolce Vita,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7353680458,Residencial Miralar,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884793,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7353712778,Hotel Atlantis,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884788,,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/7353715793,Las Cayenas,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7353716226,CostArena,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884796,,,medium,62,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/7353717218,Residencial Corte del Mar,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7353717750,Don Cesar,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7353719286,Palmeraie,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7353721699,Josefina,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7353722254,Aligio Apart-Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7477488347,villa pajon,constanza,constanza,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/7555156150,Sunrise Villa,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7560527285,Castillo del Mar,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/7741588385,Green Coast hotel,,,https://www.booking.com/hotel/do/bravo-mare.html?aid=1595464,https://www.booking.com/hotel/do/bravo-mare.html?aid=1595464,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020359,,,high,90,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/7949317139,Villa Querida,,,https://dominicana.life/,https://dominicana.life/,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
