status,recordId,name,country,city,strSubmarket,strRegional,existingDealality,proposedDealality,confidence,source,reason
ready,recl7X5NXtpvBFaVv,Hotel Monterrey Cartagena,Colombia,Cartagena,Cartagena,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recl88XwT7Rlc5Etv,Hyatt Zilara Riviera Maya,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recl8cNlIf0h4RwyT,Hotel Milano,Uruguay,Punta Del Este,Punta Del Este,no,,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recl92KJryvzOkYoR,Sandos Playacar Beach Resort,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclAIRQgKY6705Ly,Hotel La Posada Del Angel,El Salvador,San Salvador,San Salvador,no,,San Salvador,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclAUwLiORH2bmSL,Xbalamque Tulum Eco Camp,Mexico,Tulum,Tulum,no,,Tulum,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclDR6gFaLQUTC5X,Nayara Gardens,Costa Rica,La Fortuna,Costa Rica Regional,yes,,Arenal / La Fortuna,High,dealality_keyword_corridor_map,name_keyword_arenal
ready,reclFqW9JbMSWCyLi,Villas H2O Hotel,Mexico,Tulum,Tulum,no,,Tulum,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclGhJKmT8NFGd4X,VO Express Barrio Italia,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclGj5FIznSVQQlx,Arenal Country Inn,Costa Rica,La Fortuna,La Fortuna,no,,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclIYPZqviR6eh8V,Courtyard San Jose Escazu,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,reclKkztJttDHb5r8,Bahia Principe Luxury Bouganville,Dominican Republic,La Romana,La Romana,no,,La Romana / Bayahibe,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclMnLTkNiXtNXp9,Sofitel Barú Calablanca,Colombia,Isla De Baru,Cartagena Surrounding & Morros,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclNPaxOF1TxnYED,Seashore Bay Beach Resort,Jamaica,Negril,Negril,no,,Negril,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclOL5YZfV8x5teq,Renaissance Cancun Resort & Marina,Mexico,Cancun,Cancun Coast,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,reclPE7j2SsW2EdXS,Agustina Suite,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclQMVX1MyrdyCaV,Monterosa Apartamentos Amoblados,Colombia,Pereira,Pereira,no,,Coffee Region / Pereira,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclQWLnxQnTtFGs6,Sunrise Club Hotel,Jamaica,Negril,Negril,no,,Negril,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclQjYPz1vZAwFqy,Hotel Porton Medellin,Colombia,Medellin,Medellín,no,,Medellín,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclTFspOV788gGOr,Royalty Copacabana Hotel,Brazil,Rio de Janeiro,Rio de Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclTRNrGugmsXbmg,Selina Palermo Soho,Argentina,Buenos Aires,Buenos Aires North/Palermo/Recoleta,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclTrS1XMI0hlro0,Maxim Bungalows Resort,Dominican Republic,Puerto Plata,Puerto Plata,no,,Puerto Plata / Sosúa / Cabarete,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclUNjGOXiOWEtxR,All Ritmo Cancun Resort & Waterpark,Mexico,Cancun,Cancun,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,reclWG9Jt8zfMNwWW,Hotel Luna Llena,Costa Rica,Tamarindo,Tamarindo,no,,Tamarindo / North Pacific,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclWmH5KrdSNXTpr,Ixchel Beach Hotel,Mexico,Isla Mujeres,Isla Mujeres,no,,Isla Mujeres,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclZApjWV10xjS6A,"Marriott Executive Apartments Panama City, Finisterre",Panama,Panama City,Panama City,no,,Panama City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclZzJ8cNZv8hWQr,Hotel Pulitzer Buenos Aires,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclaDEbNpOnPrJKT,Casa Caribe Condominiums,Cayman Islands,Grand Cayman,Grand Cayman,no,,Grand Cayman,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclaL6G5My8pqzWO,Santorini Casa Blanca,Colombia,Santa Marta,Santa Marta,no,,Santa Marta,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclbWlXVxIJHFNh0,Bahia Principe Grand Coba,Mexico,Akumal,Puerto Aventuras/Akumal,no,,Akumal / Puerto Aventuras,Medium,dealality_keyword_corridor_map,name_keyword_riviera_secondary
ready,reclbdGgdiGFuYcat,Vesuvio Hotel,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recle4lB9FOfmghs2,Augusto's Rio Copa Hotel,Brazil,Rio De Janeiro,Rio De Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recleeWQxtwDHogMC,Plaza Kokai Cancun,Mexico,Cancun,Cancun,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,reclfTnzNVQZDMnhZ,Caribe Deluxe Princess,Dominican Republic,Higuey,Higuey,no,,Punta Cana / Bávaro / Cap Cana,Medium,dealality_city_corridor_map,exact_city_map
ready,reclfsQE028QyzQvW,Hotel Comercial,Colombia,Pereira,Pereira,no,,Coffee Region / Pereira,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclgG1f2BmFVGDOi,Sunrise Beach Club & Villas,Bahamas,Paradise,Paradise,no,,Paradise Island,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclgVFjgj8Sxkuxw,San Gerardo Mirador Lodge,Costa Rica,Monteverde,Monteverde,no,,Monteverde,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recljFeGc7FCjXgWj,Hotel Marbella,Uruguay,Punta Del Este,Punta Del Este,no,,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclk04I7lYcwgoJO,Grand Palladium Lady Hamilton Resort & Spa,Jamaica,Montego Bay,Jamaica,no,,Montego Bay,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,reclloD4UQFPBAvZs,Boutique Hotel Palacio,Dominican Republic,Santo Domingo,Santo Domingo,no,,Santo Domingo Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclnDLt1F8rU3s4r,Magnolia Boutique Hotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclo3Ljs3i9x8oGm,Cottage Carrasco Hotel & Suites,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recloIfub3MlIn6un,Las Suites Campos Eliseos,Mexico,Ciudad de Mexico,Polanco,no,,Polanco,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclozBkAFlQ0uX3o,Aparta Suites Torre Poblado,Colombia,Medellin,Medellin,no,,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,reclp8wvfiNpawBuV,NOMAD Urban AQP,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclpq9yji5Ou89gn,La Palma Hotel,Puerto Rico,Mayaguez,Mayaguez,no,,West Coast / University & Surf,High,dealality_keyword_corridor_map,name_keyword_west_coast
ready,reclqDNwgJT01AEnr,Live Aqua Ciudad de Mexico Bosques de las Lomas,Mexico,Mexico City,Santa Fe,no,,Santa Fe,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclqSXRSSyTgrGrO,Monte Real Hotel,Costa Rica,La Fortuna,La Fortuna,no,,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclr8DZrZW5TD7yj,Grand Palladium Kantenah Resort & Spa,Mexico,Playa Del Carmen,Puerto Aventuras/Akumal,no,,Riviera Maya / Playa del Carmen,High,dealality_city_corridor_map,exact_city_map
ready,reclscObPt36z4SHm,Villas Of The Galleon,Cayman Islands,Grand Cayman,Grand Cayman,no,,Grand Cayman,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclt2YlFVpyCx0ae,Hotel America,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclutllHym4Vq0bM,ibis Rio de Janeiro Botafogo,Brazil,Rio de Janeiro,Rio de Janeiro Centre & Surrounding,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclv9qRVkOdKHbFV,Tiffany's Residence Service,Brazil,Rio de Janeiro,Rio de Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclvEpskp5W9bHHS,Super 8 Punta Cana,Dominican Republic,Punta Cana,Punta Cana,no,,Punta Cana / Bávaro / Cap Cana,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclwkgRHv0AAHmA5,Ibis Styles RJ Botafogo,Brazil,Rio de Janeiro,Rio de Janeiro Centre & Surrounding,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclwlGC2CATOlcTc,Hotel Diego De Valazquez,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,reclxZINKW4lCF1aa,Hotel Murcia,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm05yss6R0Rcaj5,La Valise Tulum,Mexico,Tulum Beach,Tulum,no,,Tulum,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm0X4cc8gvmsloH,Casa Cochera Del Gobernador,Colombia,Cartagena,Cartagena,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm0XxQbCt6HXckm,Ahotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm1HWVKEHe0ljJ2,Corrientoes Plaza Hotel,Argentina,Mendoza,Mendoza,no,,Mendoza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm1X51anCzXuDVV,Hotel Sol y Luna,Peru,Urubamba,Urubamba,no,,Urubamba,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm26ATgNdBMQWJ4,Palacio Duhau Park Hyatt Buenos Aires,Argentina,Buenos Aires,Buenos Aires North/Palermo/Recoleta,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm3F9xC0Ml0rTuM,San Agustin El Dorado Hotel,Peru,Cusco,Cusco,no,,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm4uoNTQ0pQlvrM,Secrets Wild Orchid Montego Bay,Jamaica,Montego Bay,Jamaica,no,,Montego Bay,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recm51R4hf1fBsXDI,Tierra Viva Cusco Saphi,Peru,Cusco,Cusco,no,,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm5CLDW2ciNDH3z,Azul Colonial Inn,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm600FJhAgyHoZV,"Hato Rey, Autograph Collection",Puerto Rico,San Juan,San Juan,no,,San Juan Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm7NOrXosOIv0IH,Hospedaje El Tambo,Peru,Machu Picchu,Machu Picchu,no,,Machu Picchu Access,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm7bHHXNmb5st7r,Emma & Elissa By Dream Hotel Group,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm7v4rMFeVDxk3G,The Knutsford Court Hotel,Jamaica,Kingston,Kingston,no,,Kingston,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm8FxY3bCQYcfYn,Hotel Plaza San Francisco,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm8hsVSM8brztNT,Puertas De Cartagena,Colombia,Cartagena,Cartagena,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm9QgfSF8SkIML2,Casa Andina Premium Golf Los Incas,Peru,Santiago De Surco,San Isidro & Surroundings,no,,San Isidro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recm9w5lkyKFuOzKO,Best Western Plus Belize Biltmore Plaza,Belize,Belize City,Belize,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmA2bCFONzlyxd2,Hacienda Los Molinos Boutique,Panama,Boquete,Chiriqui,no,,Boquete / Highlands,Medium,dealality_keyword_corridor_map,name_keyword_highlands
ready,recmBncpy3z1exyLC,"Royalton Punta Cana, An Autograph Collection All-Inclusive Resort & Casino",Dominican Republic,Punta Cana,Punta Cana,no,,Punta Cana / Bávaro / Cap Cana,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmDAd2kslQQPMPL,Ilum Boutique Hotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmDx28k7eMzUpDb,The Riviera Maya EDITION at Kanai,Mexico,Playa del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmEPEunKQGHXzRQ,Conte Hotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmExnNTr1qtFrZF,Theatre International Hostel,Guatemala,Guatemala City,Guatemala City,no,,Guatemala City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmGPi42gSW7gEz2,B&B Hotel Rio de Janeiro Copacabana Forte,Brazil,Rio De Janeiro,Rio De Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmNYAmkhVDOA3Id,Hotel Marqueses,Peru,Cusco,Cusco,no,,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmNdPjVt3sfpp3m,Spotty Hotels Bogota,Colombia,Bogotá,Bogotá,no,,Bogotá,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmOHIvzOU8S9S0L,Hotel Osorio,Mexico,Isla Mujeres,Isla Mujeres,no,,Isla Mujeres,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmPaw96zHGFbH4q,Mendihuaca Caribbean Resort Lewe Hotel,Colombia,Santa Marta,Santa Marta,no,,Santa Marta,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmQ23xKP1kFBkmb,Couples Sans Souci Resort,Jamaica,Ocho Rios,Ocho Rios,no,,Ocho Rios,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmQRGPmlJgMEW2M,Novotel Panama City,Panama,Panama,Panama City,no,,Panama City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmQqFkRB69h6b5s,Hotel Bariloche,Brazil,Rio de Janeiro,Rio de Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmT0tuWcP5FBPPL,GIO Suites Parque 93 Bogota,Colombia,Bogota,Bogota,no,,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recmTJUayLT9EpiJW,Hotel Los Robles,Nicaragua,Managua,Managua,no,,Managua,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmTloDbz7T2qTK9,Alpino Hotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmTrKdu4o8ffbED,Captain Morgan's Retreat,Belize,San Pedro,Belize,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmUgWwQSEfM9byQ,Hotel El Alamo,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmUodHFsTZeH12w,Hotel Dan Carlton Belfort Medellin,Colombia,Medellin,Medellin,no,,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,recmXiV1t4v04ENus,Exclusive Luxury Villas,Barbados,Bridgetown,Bridgetown,no,,Bridgetown,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmYjLYifpr8s5gd,Cala Di Volpe Boutique Hotel,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmZPZQ8ax9Vt0Bc,Pleno Madero,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmaOzkgpR9mGrb0,Alma San Juan,Puerto Rico,San Juan,San Juan Area,no,,San Juan Metro,High,dealality_city_corridor_map,pr_city_inference_map
ready,recmbBQxwAhDvIoO5,Hostal Terranova,Peru,Machu Picchu,Machu Picchu,no,,Machu Picchu Access,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmbkmgKJ65CMbYB,Casa Conde Hotel & Suites,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recmdKY4r7zSXrOqR,El Greco Resort,Jamaica,Montego Bay,Montego Bay,no,,Montego Bay,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmdy0wLDSH0eXVl,Paradores Villa Antonio,Puerto Rico,Rincon,Rincon,no,,West Coast / University & Surf,High,dealality_keyword_corridor_map,name_keyword_west_coast
ready,recmeBG7WOxbqAraK,5411 Soho Hotel Boutique,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmeUFkagbLX6I3l,Caribbean Paradise Resort,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmexUknfdiiWhwr,Dolphin Suites & Wellness,Curaçao,Willemstad,Willemstad,no,,Willemstad / Punda-Otrobanda,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmfD2tzQOMvdL1X,The Paragon Hotel Mexico City Santa Fe,Mexico,Mexico City,Santa Fe,no,,Santa Fe,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmgHDyxATK876US,RQ Stay Santa Magdalena,Chile,Providencia,Providencia,no,,Providencia,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmi0rPy1mOwLAl2,"Planet Hollywood Costa Rica, An Autograph Collection All-Inclusive Resort",Costa Rica,Liberia,Liberia,no,,Guanacaste / Papagayo,High,dealality_city_corridor_map,exact_city_map
ready,recmjaC462HuBNjfV,Hotel Medellin Rodadero,Colombia,Santa Marta,Santa Marta,no,,Santa Marta,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmkOl8F2BAayTGK,Capital O Mimi Del Mar,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recmlE3m1CcTJQjGL,Heidelberg Haus Apart Hotel,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
