airtableRecordId,sourceType,rawHotelName,rawCountry,rawCity,retentionRecommendation,qualityScore,classification,reasons,matchConfidence,promotionEligibility,promotionRecommendation
rec4ruqin5KhiGEMA,osm,Hotel Guaynabana,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4ryW8vP9UMnsmM,osm,La Carolina Inn,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4s2nwZbqFmBKlF,osm,Pousada do Verde,Brazil,Gramado,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec4s4pAKybga9Uaq,osm,"The Westin Reserva Conchal, an All-Inclusive Golf Resort & Spa",Costa Rica,Cabo Velas,keep_for_matching,70,keep_in_airtable,quality score/tier (70),medium,not_eligible,hold_low_confidence
rec4s6WUiLYMwG0P3,osm,Lilia Hostal,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4sAVt6XaedqTtp,osm,Hotel Paraíso Escondido,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4sBOTnjiX8mXmt,osm,Flats elegante,Brazil,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
rec4sFCHEwto6c28q,osm,Motel Ideal,AR,Rosario,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec4sNeAw2AiYvL9v,osm,BRISAMAR SUITES,Ecuador,Parroquia Santa Marianita,keep_for_matching,90,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
rec4sjWfWZBcINRTv,osm,Land Express Rincón de los Sauces,Argentina,Rincón de Los Sauces,duplicate_review,100,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec4srZKCPNltHNLI,osm,Love Story,Brazil,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
rec4sybMyOd0VePPg,osm,Pontal Tapes Hotel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4tENfsXd9S8aPt,osm,Hotel Las Americas,Ecuador,Guayaquil,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec4tH1f5SWw9KYp9,osm,Hainen,Argentina,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
rec4tMOZZyl8fin2V,osm,Designio 48,AR,Las Grutas,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec4tX5gfWTu78ZaV,osm,Vip 70,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4tbfhZsa48XZPG,osm,Hotel Santo Tomas,Colombia,Bogota,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec4tcF6aFkeUnsVl,osm,Cosmos Cali Hotel,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",low,not_eligible,hold_low_confidence
rec4tcSW5rvRfEzjg,osm,Hotel Gran Centenario,Mexico,Mérida,keep_high_priority,95,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
rec4tfXwh8mPUa5dF,osm,WZ Hotel,Brazil,São Paulo,keep_for_matching,70,keep_in_airtable,quality score/tier (70),medium,not_eligible,hold_low_confidence
rec4tlpHqS5f7v1Mi,osm,Casa na Ilhabela,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4toAhuAE4wRoQH,osm,El Guarua,Dominican Republic,,duplicate_review,55,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec4tuYM1bCXGuRvt,osm,Brisas del Norte,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4u2lRZnj5YrwP2,osm,Hotel Marino,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4u3A25AWLFNrQL,osm,Santa Cruz,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4u3yfnzXNdwH7C,osm,Apart Universidad,Argentina,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
rec4uCRwu7k0HIyM8,osm,Wyndham Manta,Ecuador,MANTA,keep_for_matching,80,keep_in_airtable,has brand,medium,not_eligible,hold_low_confidence
rec4uJ7qjGqyBMCyi,osm,Casa Mirage,Costa Rica,Santa Cruz,duplicate_review,85,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec4uKaJjpBE43u52,osm,Hotel San José Premium,Colombia,Barbosa,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec4uPmRV2wNleMec,osm,Campamento 2000,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4udEXsuw4OEbdU,osm,Los Robles,AR,Ciudad Autónoma de Buenos Aires,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec4uealXMXQEZ5zr,osm,Eridu,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4uorjvLOWt4VQQ,osm,Hotel Serra do Roncador,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4urfSdKjLTkGBf,osm,The Villa Maria Inn,TT,Maraval,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec4uwbprWhr20PKf,osm,Coco Encantado,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4v1PLGzqLn8bDy,osm,Cabañas Mi Viejo,AR,Colón,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec4v9E9FNxZiQvUH,osm,Casa Mira Mar,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4vCEy0DJiPR9a9,osm,Hostal oasis,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4vLWAttpO7q15G,osm,Hotel Geranium,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4vVPY6M1H1AKI8,osm,Villa Las Palmas,Dominican Republic,Las Galeras,duplicate_review,70,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec4vYY4nWha8Q2mK,osm,Hotel Don Cenobio,MX,Villa de Mitla,keep_high_priority,95,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
rec4vZ70AS9H3PUl7,osm,Casa com piscina,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4vkM67LwjNDHVU,osm,Liwa kashi,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4vnhoy2cFSafP4,osm,The Pickled Onion,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4vqhmTizrdnIBC,osm,Seeds hostel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4vqm7EqXbSZBJ8,osm,La Mariposa,Costa Rica,,keep_high_priority,80,keep_in_airtable,has website,medium,not_eligible,hold_low_confidence
rec4vtSekgMUMeYnV,osm,Hospedaje Avalon,Ecuador,Vilcabamba,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec4vyniMB4qjlV4S,osm,Hosteria La Frontera,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4w7XL5pOr7XxJL,osm,Elegance Hotel,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4w8Rovtkn3Eux9,osm,Aerotel,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4w8ran2RKxfcSc,osm,Unique Exotic Hotel,Dominican Republic,,duplicate_review,55,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec4wBC6dVxhXWGJy,osm,Hostel Palmeiras,Brazil,Rio dos Cedros,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec4wL1wrBOyY3v70,osm,Sugar Cane / De Rose,Brazil,,keep_for_matching,65,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
rec4wNEcXdrNJMFy1,osm,Paso Ancho,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4wTmkkPXT8hrIM,osm,Hotel Las Mercedes,Dominican Republic,,duplicate_review,55,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec4wV3JvCcAV7FDF,osm,Edivan perreira dias,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4wgYMOPm0dImaI,osm,Arita Santana,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4wlsY30kPpAupu,osm,Pousada Alto Paraíso,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4wqf16qvprvZyC,osm,Camp Akumal,Mexico,,keep_high_priority,70,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec4xEOZ2Qn7TOzhq,osm,La Casona Pesca,Argentina,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec4xGSB5wNGpWZ7A,osm,Hotel Misión Mazatlan,Mexico,Mazatlán,duplicate_review,100,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec4xI1VkTYlLf7Fu,osm,Hotel Comendador,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4xMpfddYlWWa9F,osm,Isabel queiroz hotel lumare,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4xWUJrZHRml0eJ,osm,Hotel Venezia,Costa Rica,San José,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec4xXyVFpgQXeYdS,osm,HOTEL MARTINA,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4xb5emcl7eCyCo,osm,El Corre Caminos,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4xgw3lYKPr3DoK,osm,Casino campamento,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4xlQRoP8GuXwTk,osm,Hostal Sinaí,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4xqkRGGs5e9zSP,osm,Hotel Majestic,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4y7TWmilmoiucR,osm,Hotel Lima,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4yDinje8nez7wp,osm,Hotel Mae,Chile,Puchuncaví,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec4yINxlqRP1KbIq,osm,Trebol Inn,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec4yLCtnKW2l3NoS,osm,Hotel San Gabriel,Colombia,El Cocuy,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec4yZ4dzmN0UJL4d,osm,Didi Hotel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
